step,robot_id,robot_x,robot_z,robot_yaw,step_time,listen_s,behavior_flag,is_random,target_object,target_coordinate,target_coord_estimation_error,concentration,sound_active,sound_detected,sound_doa_deg,sound_level_db,n_doa_samples,doa_sigma_eff,gt_distance_from_source,Bayesian_entropy,visual_entropy,sound_entropy,fused_entropy,semantic_entropy,trigger_stat,trigger_V,trigger_O,trigger_A,dist_to_target
0,0,2.75,1.25,270.0,2.904186487197876,2.0,Initialization,False,PaperTowelRoll,"0.05, 0.27, -0.15",1.3816475045173109,,True,True,62.56069793877707,65.96109140961596,20.0,12.5,4.397166558574024,8.546894459887639,8.529001549662578,7.8714138368226365,7.819368177085888,1.44574667250149,0.9148782886911516,,,,
1,0,2.5,1.25,240.25509643554688,0.7101519107818604,0.0,search,False,PaperTowelRoll,"0.02, 0.26, -0.14",1.3550724034118231,,False,False,,,,,4.168615078897161,8.546894459887639,8.517392131240538,7.8714138368226365,7.803931072876491,1.4425161388155185,0.9130721233896089,,,,
2,0,2.25,1.25,238.06394958496094,0.734560489654541,0.0,search,False,PaperTowelRoll,"0.04, 0.26, -0.14",1.374423145874272,,False,False,,,,,3.942667828790023,8.546894459887639,8.505100958023181,7.8714138368226365,7.790570546332836,1.4344920469364288,0.9115089209180727,,,,
3,0,2.0,1.25,234.6563720703125,2.730992317199707,2.0,search,False,Pan,"-0.74, 0.51, 0.36",1.0083888767449383,,True,True,20.107191069299407,50.139451027274205,20.0,12.5,3.7197993951748103,8.546894459887639,8.493612458654297,6.452794499379609,6.399131435604339,1.4253159494512044,0.7487083718696655,,,,
4,0,1.75,1.25,250.33160400390625,0.7542660236358643,0.0,search,False,CreditCard,"-0.65, 0.53, 0.23",0.9598195416855273,,False,False,,,,,3.500597873579589,8.546894459887639,8.48484760248084,6.452794499379609,6.400328241469852,1.419083193628666,0.7488484000250535,,,,
5,0,1.5,1.25,244.61944580078125,0.8076026439666748,0.0,search,False,CreditCard,"-0.65, 0.53, 0.23",0.9598195416855273,,False,False,,,,,3.2857972251307586,8.546894459887639,8.47544509713336,6.452794499379609,6.397921731907465,1.410381256318958,0.7485668346478651,,,,
6,0,1.25,1.25,241.77120971679688,2.833836078643799,2.0,search,False,PaperTowelRoll,"0.04, 0.26, -0.15",1.371947864907991,,True,True,327.9074721364689,58.767505008651646,20.0,12.5,3.076319446488619,8.546894459887639,8.466933485528124,6.332317048265322,6.512672970569872,1.4001285638087555,0.7619929087851975,,,,
7,0,1.0,1.25,214.43899536132812,0.8441493511199951,0.0,search,False,PaperTowelRoll,"0.04, 0.26, -0.15",1.371947864907991,,False,False,,,,,2.8733289524541217,8.546894459887639,8.458659074432198,6.332317048265322,6.533392940772429,1.389931912676761,0.7644171776585059,,,,
8,0,0.75,1.25,206.8915252685547,0.8637826442718506,0.0,search,False,PaperTowelRoll,"0.04, 0.26, -0.15",1.371947864907991,,False,False,,,,,2.6783011782057207,8.546894459887639,8.451639044009578,6.332317048265322,6.538902008921983,1.3823773601983627,0.765061747235843,,,,
9,0,0.0,-0.5,6.519802093505859,3.0968031883239746,2.0,goal_navigation,False,PaperTowelRoll,"0.04, 0.26, -0.15",1.371947864907991,,True,True,23.82220044928866,84.89534154332262,20.0,12.5,1.290532454859457,8.546894459887639,8.441856675526356,5.3110654824386785,5.585305627868177,1.3702194195468043,0.653489481364393,,,,0.352
