x,y,dist_robot,olf_loglik,olf_post,vis_post,fused,vis_like,observed,mle_class,ev_Cardboard_box,post_Cardboard_box,ev_First_aid_box,post_First_aid_box,ev_Humidifier,post_Humidifier,ev_empty_floor,post_empty_floor
-4.75,1,0.92869,-0.795956,0.00242691,0.00720704,0.00711142,0.0179758,True,empty floor,0,0.025,0,0.025,0,0.025,9,0.925
-4.75,1.25,0.908264,-0.817986,0.00402361,0.00554388,0.00704359,0.0138276,True,empty floor,0,0.0192308,0,0.0192308,0,0.0192308,12,0.942308
-4.75,0.75,1.01242,-0.714678,0.00361023,0.00554388,0.00667197,0.0138276,True,empty floor,0,0.0192308,0,0.0192308,0,0.0192308,12,0.942308
-4.5,2,1.0351,-0.694962,0.00745238,0.00379318,0.00655879,0.00946097,True,empty floor,0,0.0131579,0,0.0131579,0,0.0131579,18,0.960526
-4.5,2.25,1.23851,-0.555167,0.00744016,0.00379318,0.00655341,0.00946097,True,empty floor,0,0.0131579,0,0.0131579,0,0.0131579,18,0.960526
-4.5,1.75,0.856712,-0.87785,0.00731238,0.00379318,0.00649689,0.00946097,True,empty floor,0,0.0131579,0,0.0131579,0,0.0131579,18,0.960526
-4.5,1.5,0.722134,-1.06789,0.00684232,0.00379318,0.0062846,0.00946097,True,empty floor,0,0.0131579,0,0.0131579,0,0.0131579,18,0.960526
-0.25,0.75,3.62119,-1.73083,4.55474e-06,0.141656,0.00605535,0.353319,True,Humidifier,0,0.125,0,0.125,1,0.625,0,0.125
-2,1.5,1.86736,-0.426629,0.00581719,0.00396061,0.00605051,0.00987858,True,empty floor,0,0.0108696,1,0.0543478,0,0.0108696,21,0.923913
-4.25,2,0.89749,-0.829981,0.00731632,0.00327593,0.00561246,0.00817084,True,empty floor,0,0.0113636,0,0.0113636,0,0.0113636,21,0.965909
-4.25,1.75,0.684113,-1.13224,0.00725987,0.00327593,0.00559077,0.00817084,True,empty floor,0,0.0113636,0,0.0113636,0,0.0113636,21,0.965909
-4,2.25,1.06161,-0.673068,0.00704076,0.00327593,0.00550575,0.00817084,True,empty floor,0,0.0113636,0,0.0113636,0,0.0113636,21,0.965909
-2.75,-0.25,1.81591,-0.423426,0.00694378,0.00327593,0.0054677,0.00817084,True,empty floor,0,0.0113636,0,0.0113636,0,0.0113636,21,0.965909
-3,0,1.46661,-0.462906,0.00682381,0.00327593,0.00542026,0.00817084,True,empty floor,0,0.0113636,0,0.0113636,0,0.0113636,21,0.965909
-3.5,0.25,1.0101,-0.716741,0.00681283,0.00327593,0.0054159,0.00817084,True,empty floor,0,0.0113636,0,0.0113636,0,0.0113636,21,0.965909
-2.5,-0.25,1.97651,-0.440534,0.00672568,0.00327593,0.00538115,0.00817084,True,empty floor,0,0.0113636,0,0.0113636,0,0.0113636,21,0.965909
-4.75,0,1.50418,-0.453168,0.00666007,0.00327593,0.00535484,0.00817084,True,empty floor,0,0.0113636,0,0.0113636,0,0.0113636,21,0.965909
-3.75,0.5,0.706209,-1.09419,0.00663442,0.00327593,0.00534452,0.00817084,True,empty floor,0,0.0113636,0,0.0113636,0,0.0113636,21,0.965909
-4.25,2.25,1.12604,-0.624715,0.00731697,0.00288282,0.00493919,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-3.75,0,1.20365,-0.574837,0.00731055,0.00288282,0.00493702,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-4.5,-0.25,1.5919,-0.435841,0.00717867,0.00288282,0.00489229,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-3,-0.25,1.67734,-0.425891,0.00708166,0.00288282,0.00485911,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-4.5,0,1.36807,-0.495471,0.00699573,0.00288282,0.00482955,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-3.25,0,1.33861,-0.507283,0.00695961,0.00288282,0.00481706,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-2.75,0,1.62327,-0.431414,0.00680742,0.00288282,0.0047641,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-3.25,0.25,1.11998,-0.628981,0.0066839,0.00288282,0.00472068,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-2.5,0,1.80113,-0.422911,0.00666927,0.00288282,0.00471551,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-4.5,0.25,1.15503,-0.605065,0.00659264,0.00288282,0.00468834,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-3,0.25,1.2702,-0.538664,0.00652532,0.00288282,0.00466434,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-2.25,-0.25,2.15421,-0.48321,0.00632918,0.00288282,0.00459371,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-3.5,0.5,0.779607,-0.980123,0.00624257,0.00288282,0.00456217,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-4,0.75,0.476606,-1.60624,0.00622982,0.00288282,0.00455751,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-2.75,0.5,1.29806,-0.525203,0.00621662,0.00288282,0.00455268,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-3.75,-0.25,1.45303,-0.46678,0.00744601,0.00257394,0.0044487,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4,0.25,0.962911,-0.761045,0.0073857,0.00257394,0.00443065,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4.25,-0.25,1.50605,-0.45272,0.0073708,0.00257394,0.00442618,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4.25,1.5,0.505502,-1.52422,0.00734306,0.00257394,0.00441784,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3.5,-0.25,1.49008,-0.456654,0.00727751,0.00257394,0.00439808,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4.5,0.5,0.959981,-0.763939,0.00575246,0.00288282,0.00437942,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-3,0.75,0.955707,-0.768193,0.00575142,0.00288282,0.00437902,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-4.25,1.25,0.409944,-1.82411,0.00719866,0.00257394,0.00437419,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4.5,0.75,0.796268,-0.956614,0.00328267,0.00379318,0.00435301,0.00946097,True,empty floor,0,0.0131579,0,0.0131579,0,0.0131579,18,0.960526
-4.75,-0.25,1.71028,-0.423804,0.00698243,0.00257394,0.00430799,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3.25,0.75,0.744527,-1.03241,0.00541549,0.00288282,0.00424921,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-4,2,0.815196,-0.930881,0.00679151,0.00257394,0.00424869,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3.75,2.25,1.05408,-0.679168,0.00669904,0.00257394,0.00421967,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-2,-0.25,2.34514,-0.555898,0.00526828,0.00288282,0.00419106,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-3.75,0.75,0.459575,-1.65782,0.00523126,0.00288282,0.00417631,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-3.25,2.5,1.42887,-0.47415,0.00654038,0.00257394,0.0041694,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-2.5,0.25,1.64515,-0.428861,0.00653973,0.00257394,0.00416919,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-2.75,0.25,1.44827,-0.468185,0.00653922,0.00257394,0.00416903,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3.5,0.75,0.565919,-1.37197,0.00519936,0.00288282,0.00416356,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-2.25,0,1.99452,-0.443741,0.00644214,0.00257394,0.00413796,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-2.25,0.25,1.85488,-0.425652,0.00639621,0.00257394,0.00412319,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4,1.75,0.571897,-1.35815,0.00638015,0.00257394,0.00411801,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3.5,2.25,1.1046,-0.640074,0.00638001,0.00257394,0.00411796,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-2.5,0.5,1.5146,-0.450718,0.00634883,0.00257394,0.00410789,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-2.25,0.5,1.74013,-0.422732,0.00629193,0.00257394,0.00408944,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3.75,2,0.805357,-0.944131,0.00623131,0.00257394,0.00406969,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3.25,2.25,1.2059,-0.57352,0.00620421,0.00257394,0.00406083,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3,0.5,1.09585,-0.646542,0.0061763,0.00257394,0.00405169,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-2.5,0.75,1.41651,-0.47816,0.00614041,0.00257394,0.0040399,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3.25,0.5,0.917519,-0.80789,0.00613432,0.00257394,0.00403789,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4,-0.25,1.45851,-0.465195,0.00748061,0.00232485,0.00402751,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-2,0.5,1.97158,-0.439701,0.00606062,0.00257394,0.00401357,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-2,0.75,1.89726,-0.429486,0.00602638,0.00257394,0.00400221,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-2,0.25,2.07356,-0.460813,0.00601121,0.00257394,0.00399717,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3.5,2,0.870434,-0.861294,0.00596436,0.00257394,0.00398156,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4.25,0,1.26715,-0.540199,0.00729341,0.00232485,0.0039768,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-2.75,0.75,1.18213,-0.587804,0.0059095,0.00257394,0.00396321,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4,1.25,0.16465,-3.40006,0.00271277,0.00379318,0.00395715,0.00946097,True,empty floor,0,0.0131579,0,0.0131579,0,0.0131579,18,0.960526
-3.75,0.25,0.954596,-0.769305,0.00715559,0.00232485,0.00393904,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-4.25,0.25,1.03351,-0.696315,0.00714271,0.00232485,0.0039355,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-2,0,2.19936,-0.497915,0.00578545,0.00257394,0.00392139,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3.75,1.75,0.557783,-1.39112,0.00549455,0.00257394,0.00382153,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4,1.5,0.338508,-2.11716,0.00528547,0.00257394,0.00374812,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-1.75,0.5,2.20707,-0.500583,0.0051178,0.00257394,0.00368819,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4,0,1.21026,-0.570985,0.00738542,0.00211972,0.0036487,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-3.5,0,1.24813,-0.550021,0.00718599,0.00211972,0.0035991,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-4,0.5,0.717409,-1.0756,0.0071559,0.00211972,0.00359156,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-3.25,-0.25,1.56665,-0.44007,0.00713625,0.00211972,0.00358662,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-1.75,0.25,2.29863,-0.535667,0.00480528,0.00257394,0.00357381,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4.25,0.5,0.809704,-0.938244,0.00690602,0.00211972,0.00352829,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-2.75,1,1.11126,-0.635221,0.00567152,0.00232485,0.00350685,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-1.75,-0.25,2.54632,-0.661926,0.0035148,0.00288282,0.00342326,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-3,1,0.866518,-0.865971,0.00537449,0.00232485,0.00341379,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-3,2.5,1.54943,-0.443304,0.00643019,0.00211972,0.00340457,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-1.75,0,2.41272,-0.588167,0.00427278,0.00257394,0.00336998,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3.5,1.75,0.648211,-1.19821,0.00519013,0.00232485,0.00335473,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-2.25,1,1.60562,-0.433792,0.00606505,0.00211972,0.00330649,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-4.25,0.75,0.606711,-1.28157,0.0060443,0.00211972,0.00330084,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-2.5,1.75,1.45134,-0.467275,0.00596056,0.00211972,0.00327789,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-2.25,1.75,1.68536,-0.425295,0.00595198,0.00211972,0.00327553,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-3.75,1.5,0.314075,-2.23679,0.00380775,0.00257394,0.00318131,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-2,2,2.00923,-0.446548,0.00545826,0.00211972,0.00313674,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-3,1.5,0.89488,-0.832927,0.00530491,0.00211972,0.00309236,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-3,2.25,1.34657,-0.503995,0.00620922,0.00194785,0.0030743,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-1.5,0.75,2.38594,-0.574973,0.00355491,0.00257394,0.00307387,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-2.75,2.25,1.51568,-0.450469,0.00619345,0.00194785,0.0030704,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-1.5,1.75,2.40679,-0.585198,0.00288357,0.00284669,0.00306181,0.00710023,True,empty floor,0,0.0078125,1,0.0390625,0,0.0078125,30,0.945312
-2.5,2.25,1.7048,-0.424086,0.00609566,0.00194785,0.00304606,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-2.5,2.5,1.86918,-0.426782,0.00607301,0.00194785,0.00304039,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-2.5,2,1.56329,-0.440679,0.00603731,0.00194785,0.00303145,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-2.75,2,1.35456,-0.500766,0.00601348,0.00194785,0.00302546,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-3.5,1.5,0.45574,-1.66979,0.00420528,0.00232485,0.00301971,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-2.25,1.25,1.59389,-0.435532,0.0059906,0.00194785,0.00301969,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-2,1,1.85394,-0.425583,0.00596289,0.00194785,0.0030127,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-2.25,1.5,1.6211,-0.43169,0.00595606,0.00194785,0.00301098,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-2.25,2,1.78268,-0.422524,0.00594537,0.00194785,0.00300827,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-2,1.25,1.84379,-0.424891,0.00589402,0.00194785,0.00299525,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-2.5,1.25,1.34404,-0.505032,0.00588915,0.00194785,0.00299402,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-3,2,1.16222,-0.600378,0.00586566,0.00194785,0.00298804,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-3.25,2,0.995847,-0.729675,0.005852,0.00194785,0.00298456,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-1.5,0.5,2.44545,-0.605016,0.00332442,0.00257394,0.00297255,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-2.75,1.75,1.22366,-0.563349,0.00577882,0.00194785,0.00296584,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-2,1.75,1.92341,-0.432577,0.00569753,0.00194785,0.00294491,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-3.25,1.5,0.664646,-1.16734,0.00480495,0.00211972,0.00294303,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-4,1,0.254228,-2.59019,0.00256327,0.00288282,0.00292339,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-2.75,1.5,1.13352,-0.619525,0.00560134,0.00194785,0.00291994,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-2.75,1.25,1.09425,-0.647741,0.00555893,0.00194785,0.00290886,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-3,1.75,1.00662,-0.719864,0.00554852,0.00194785,0.00290614,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-2.25,2.5,2.05618,-0.456643,0.00548791,0.00194785,0.00289022,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-3.5,1,0.397168,-1.87132,0.00384502,0.00232485,0.00288747,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-3.25,1.75,0.808846,-0.939401,0.00537534,0.00194785,0.00286043,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-2.75,2.5,1.69846,-0.424444,0.00627948,0.00180176,0.00285977,0.00449396,True,empty floor,0,0.00625,0,0.00625,0,0.00625,39,0.98125
-3.75,1,0.220652,-2.84098,0.00243673,0.00288282,0.00285032,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-3,1.25,0.84459,-0.892868,0.00521243,0.00194785,0.00281675,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-1.75,1.25,2.09371,-0.46594,0.00517979,0.00194785,0.00280792,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-1.5,0.25,2.52839,-0.651261,0.00293063,0.00257394,0.00279095,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-2,2.25,2.12119,-0.473438,0.00499031,0.00194785,0.00275608,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-1.75,1.5,2.11449,-0.471557,0.00498233,0.00194785,0.00275388,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-1.75,2,2.24077,-0.512761,0.00412701,0.00211972,0.00272752,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-1.75,1.75,2.16415,-0.486316,0.00464501,0.00194785,0.00265902,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-3.25,1.25,0.595211,-1.30616,0.00450329,0.00194785,0.00261814,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-2.25,2.25,1.90799,-0.430687,0.00584778,0.00167606,0.00256718,0.00418043,True,empty floor,0,0.00581395,0,0.00581395,0,0.00581395,42,0.982558
-1.5,1,2.35163,-0.558851,0.00362051,0.00194785,0.00234754,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-2,2.5,2.25543,-0.518326,0.00421248,0.00180176,0.00234228,0.00449396,True,empty floor,0,0.00625,0,0.00625,0,0.00625,39,0.98125
-1.5,1.25,2.34364,-0.555222,0.00352687,0.00194785,0.00231698,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-1.5,0,2.63254,-0.716522,0.00239854,0.00232485,0.00228056,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-1.75,2.25,2.34169,-0.554343,0.00341479,0.00194785,0.00227987,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-3.5,1.25,0.346729,-2.07944,0.00337706,0.00194785,0.00226724,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-3.75,1.25,0.105666,-4.37507,0.00118781,0.00327593,0.00226142,0.00817084,True,empty floor,0,0.0113636,0,0.0113636,0,0.0113636,21,0.965909
-1.5,1.5,2.36223,-0.563738,0.00327869,0.00194785,0.00223397,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-1.25,2,2.7137,-0.772905,0.00100242,0.00350362,0.00222185,0.00873874,True,empty floor,0,0.00961538,1,0.0480769,0,0.00961538,24,0.932692
-1.5,-0.25,2.7555,-0.803836,0.00178903,0.00257394,0.00218062,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-1.5,2,2.4759,-0.621405,0.00236533,0.00211972,0.00206489,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
