x,y,dist_robot,olf_loglik,olf_post,vis_post,fused,vis_like,observed,mle_class,ev_Cardboard_box,post_Cardboard_box,ev_First_aid_box,post_First_aid_box,ev_Humidifier,post_Humidifier,ev_empty_floor,post_empty_floor
-2.75,1.75,1.90306,-0.496785,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2.5,1.75,2.13451,-0.547355,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2.25,1.75,2.36973,-0.639963,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2,1.75,2.6077,-0.776121,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1.75,1.75,2.84774,-0.95697,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1.5,1.75,3.08935,-1.18323,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1.25,1.75,3.3322,-1.45525,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2.75,1.5,1.8175,-0.488304,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-3.25,1.5,1.34511,-0.545269,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-0.75,1.75,3.82067,-2.13633,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2,1.25,2.50767,-0.713666,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-5,1.25,0.569689,-1.21625,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-4.75,1.25,0.366107,-1.71635,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-4.5,1.25,0.261768,-2.15896,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-4.25,1.25,0.357787,-1.74483,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-4,1.25,0.559017,-1.23581,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-3.75,1.25,0.788663,-0.907055,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-3.5,1.25,1.02785,-0.699372,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-3.25,1.25,1.27121,-0.571551,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-3,1.25,1.51672,-0.50339,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2.75,1.25,1.7635,-0.485817,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2.5,1.25,2.01108,-0.515379,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2.25,1.25,2.25919,-0.591259,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1.75,1.25,2.75643,-0.883016,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-3.5,1.5,1.11796,-0.643949,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-1.5,1.25,3.00539,-1.09958,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1.25,1.25,3.25452,-1.36339,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1,1.25,3.50376,-1.67419,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-0.75,1.25,3.75311,-2.03157,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-0.5,1.25,4.00254,-2.43496,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-0.25,1.25,4.25204,-2.88368,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-5,1.5,0.719649,-0.988658,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-4.75,1.5,0.572174,-1.21177,0.0041841,0.0041841,0.0041841,0.179758,False,Cardboard box,0,0.25,0,0.25,0,0.25,0,0.25
-4.5,1.5,0.511735,-1.32939,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-4.25,1.5,0.566887,-1.22133,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-4,1.5,0.711231,-0.999469,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-3.75,1.5,0.902961,-0.795248,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-1,1.75,3.57604,-1.77302,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-0.5,1.75,4.06596,-2.54476,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-0.75,1,3.744,-2.01769,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
0,2.25,4.66773,-3.72983,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-3,2.25,1.95547,-0.50471,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-2.75,2.25,2.15252,-0.552976,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-2.5,2.25,2.35962,-0.635129,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-2.25,2.25,2.57436,-0.75446,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-2,2.25,2.79496,-0.913453,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1.75,2.25,3.02015,-1.1139,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1.5,2.25,3.24897,-1.357,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1.25,2.25,3.4807,-1.64347,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1,2.25,3.7148,-1.97367,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-0.75,2.25,3.95085,-2.34763,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-0.5,2.25,4.18852,-2.7652,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-0.25,2.25,4.42755,-3.22607,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-4.5,2.5,1.51171,-0.504255,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-3.5,2.25,1.6062,-0.491426,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-3.25,2.5,1.95773,-0.505099,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-3,2.5,2.12537,-0.544596,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2.75,2.5,2.30796,-0.611615,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2.5,2.5,2.50223,-0.71049,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-2.25,2.5,2.70567,-0.844648,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-2,2.5,2.91636,-1.01672,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-1.75,2.5,3.13283,-1.22866,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-1.5,2.5,3.35397,-1.48181,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1.25,2.5,3.57891,-1.77703,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1,2.5,3.80698,-2.11483,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-0.75,2.5,4.03765,-2.49538,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-0.5,2.5,4.27049,-2.91865,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-3.25,2.25,1.77183,-0.486055,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-3.75,2.25,1.46471,-0.513385,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-0.25,1.75,4.31179,-2.99778,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2.25,2,2.4615,-0.687394,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
0,1.75,4.55807,-3.49481,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-5,2,1.13119,-0.636662,0.0041841,0.0041841,0.0041841,0.179758,False,Cardboard box,0,0.25,0,0.25,0,0.25,0,0.25
-4.75,2,1.04359,-0.688926,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-4.5,2,1.01172,-0.710435,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-4.25,2,1.0407,-0.690819,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-4,2,1.12585,-0.639576,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-3.75,2,1.2558,-0.577702,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-3.5,2,1.41828,-0.524258,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-3.25,2,1.60344,-0.491698,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-3,2,1.8043,-0.487491,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-2.75,2,2.01618,-0.516475,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-2.5,2,2.23595,-0.582192,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2,2,2.69137,-0.834187,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-4,2.25,1.35495,-0.542159,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-1.75,2,2.92454,-1.02409,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1.5,2,3.16029,-1.25808,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1.25,2,3.39808,-1.5367,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1,2,3.6375,-1.86013,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-0.75,2,3.87826,-2.22827,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-0.5,2,4.12012,-2.64083,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-0.25,2,4.3629,-3.0974,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
0,2,4.60645,-3.59746,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-5,2.25,1.35939,-0.540786,0.0041841,0.0041841,0.0041841,0.179758,False,Cardboard box,0,0.25,0,0.25,0,0.25,0,0.25
-4.75,2.25,1.28741,-0.565335,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-4.5,2.25,1.26171,-0.575313,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-4.25,2.25,1.28507,-0.566217,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-0.5,1,3.99399,-2.42038,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1,1,3.494,-1.66113,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-4.75,-0.25,1.26449,-0.574203,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-4.5,0.25,0.738325,-0.965371,0.0041841,0.0041841,0.0041841,0.179758,False,Cardboard box,0,0.25,0,0.25,0,0.25,0,0.25
-2.25,0,2.45197,-0.682176,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2,0,2.68266,-0.827896,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1.75,0,2.91653,-1.01688,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1.5,0,3.15288,-1.25008,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1.25,0,3.39118,-1.52803,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-1,0,3.63106,-1.85087,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-0.75,0,3.87222,-2.21851,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-0.5,0,4.11444,-2.63065,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-0.25,0,4.35753,-3.08685,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
0,0,4.60137,-3.5866,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-5,0.25,0.895068,-0.802159,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-4.75,0.25,0.781432,-0.915054,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-4.25,0.25,0.777569,-0.919379,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-2.75,0,2.00454,-0.514005,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-4,0.25,0.888314,-0.808161,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-3.75,0.25,1.04814,-0.685972,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-3.5,0.25,1.23818,-0.585034,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-3.25,0.25,1.44657,-0.517411,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-3,0.25,1.66645,-0.48699,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2.75,0.25,1.89382,-0.495601,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2.5,0.25,2.12627,-0.544865,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2.25,0.25,2.36231,-0.636407,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2,0.25,2.60096,-0.771676,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-1.75,0.25,2.84157,-0.951774,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-1.5,0.25,3.08366,-1.1774,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-1.25,0.25,3.32693,-1.44887,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-2.5,0,2.22546,-0.578232,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-3,0,1.79129,-0.486819,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-0.75,0.25,3.81608,-2.1291,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-1.5,-0.25,3.23995,-1.34667,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-4.5,-0.25,1.23832,-0.584975,0.0041841,0.0041841,0.0041841,0.179758,False,Cardboard box,0,0.25,0,0.25,0,0.25,0,0.25
-4.25,-0.25,1.26211,-0.575156,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-4,-0.25,1.33319,-0.549155,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-3.75,-0.25,1.44461,-0.517864,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-3.5,-0.25,1.58789,-0.493346,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-3.25,-0.25,1.75524,-0.485634,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-3,-0.25,1.94045,-0.502228,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-2.75,-0.25,2.13889,-0.548699,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2.5,-0.25,2.3472,-0.629289,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2.25,-0.25,2.56297,-0.747256,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-2,-0.25,2.78448,-0.90506,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1.75,-0.25,3.01045,-1.10447,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-1.25,-0.25,3.47229,-1.63237,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-3.25,0,1.58878,-0.493246,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-1,-0.25,3.70692,-1.96189,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-0.75,-0.25,3.94344,-2.33527,0.0041841,0.0041841,0.0041841,0.0256798,True,empty floor,0,0.0357143,0,0.0357143,0,0.0357143,6,0.892857
-0.5,-0.25,4.18154,-2.75234,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-0.25,-0.25,4.42094,-3.21278,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
0,-0.25,4.66146,-3.71617,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
-5,0,1.11031,-0.648253,0.0041841,0.0041841,0.0041841,0.0449396,True,empty floor,0,0.0625,0,0.0625,0,0.0625,3,0.8125
