x,y,dist_robot,olf_loglik,olf_post,vis_post,fused,vis_like,observed,mle_class,ev_Cardboard_box,post_Cardboard_box,ev_First_aid_box,post_First_aid_box,ev_Humidifier,post_Humidifier,ev_empty_floor,post_empty_floor
-4.5,2,1.84359,-0.355081,0.0105155,0.0038272,0.00860106,0.00817084,True,empty floor,0,0.0113636,0,0.0113636,0,0.0113636,21,0.965909
-5,1.5,2.12507,-0.41072,0.00358126,0.0064768,0.00849442,0.0138276,True,empty floor,0,0.0192308,0,0.0192308,0,0.0192308,12,0.942308
-3.75,0.5,0.987192,-0.730937,0.0115143,0.00336793,0.00792024,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-4.25,2,1.63517,-0.360988,0.0114439,0.00336793,0.00789597,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-4,2.25,1.61717,-0.363578,0.0113498,0.00336793,0.00786344,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-3.75,-0.25,1.53297,-0.380441,0.0139217,0.00300708,0.00777585,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3.5,0.25,0.978758,-0.740695,0.0110054,0.00336793,0.00774324,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-4.75,0.25,1.98954,-0.37535,0.00449591,0.0052624,0.00773299,0.0112349,True,empty floor,0,0.015625,0,0.015625,0,0.015625,15,0.953125
-4.5,1.75,1.72694,-0.353064,0.00846742,0.0038272,0.00771813,0.00817084,True,empty floor,0,0.0113636,0,0.0113636,0,0.0113636,21,0.965909
-3.75,0,1.3291,-0.456905,0.013342,0.00300708,0.00761222,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3.5,-0.25,1.41419,-0.418439,0.0130705,0.00300708,0.00753436,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4.25,1.75,1.50242,-0.388569,0.0100568,0.00336793,0.007402,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-5,0.25,2.22111,-0.444965,0.00404748,0.0052624,0.00733722,0.0112349,True,empty floor,0,0.015625,0,0.015625,0,0.015625,15,0.953125
-4.25,2.25,1.79313,-0.352604,0.0120718,0.00300708,0.0072408,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-2.75,-0.25,1.30374,-0.470343,0.00949108,0.00336793,0.00719079,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-5,0.5,2.14473,-0.41712,0.00255013,0.0064768,0.00716798,0.0138276,True,empty floor,0,0.0192308,0,0.0192308,0,0.0192308,12,0.942308
-2,1.5,1.03209,-0.681839,0.00362269,0.00536034,0.00707072,0.011444,True,empty floor,0,0.0104167,2,0.09375,0,0.0104167,21,0.885417
-3,0,1.04467,-0.668905,0.00878004,0.00336793,0.0069162,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-3.25,0,1.09151,-0.623741,0.0108205,0.00300708,0.00685528,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4.5,1.5,1.64037,-0.360305,0.00487672,0.00443149,0.00678218,0.00946097,True,empty floor,0,0.0131579,0,0.0131579,0,0.0131579,18,0.960526
-2.5,-0.25,1.36003,-0.441766,0.00836596,0.00336793,0.00675114,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-3,-0.25,1.29414,-0.475679,0.0104735,0.00300708,0.00674446,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4,0.25,1.33532,-0.453751,0.01244,0.00271608,0.00663908,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-4.5,-0.25,2.0372,-0.386021,0.0100229,0.00300708,0.00659778,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4.25,-0.25,1.85071,-0.355622,0.0118243,0.00271608,0.0064727,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-4,-0.25,1.68079,-0.355963,0.0133947,0.00247642,0.00628126,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-3.5,0.5,0.790245,-1.01102,0.00895356,0.00300708,0.0062359,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3.75,0.25,1.14369,-0.578638,0.0131498,0.00247642,0.00622358,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-3.25,0.25,0.8561,-0.90412,0.00882259,0.00300708,0.00619012,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3.5,0,1.19015,-0.542762,0.0127005,0.00247642,0.00611632,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-4,0.75,1.11406,-0.603601,0.00852735,0.00300708,0.00608567,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4,2,1.44004,-0.408671,0.010359,0.00271608,0.00605839,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-4.75,0,2.10161,-0.403496,0.0065177,0.00336793,0.0059589,0.00719034,True,empty floor,0,0.01,0,0.01,0,0.01,24,0.97
-3.75,2.25,1.46293,-0.400734,0.00987842,0.00271608,0.00591618,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-4.5,0,1.88857,-0.359286,0.00801588,0.00300708,0.00590033,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-5,1.25,2.08552,-0.398808,0.00172031,0.0064768,0.00588734,0.0138276,True,empty floor,0,0.0192308,0,0.0192308,0,0.0192308,12,0.942308
-4.25,1,1.32578,-0.45861,0.00101688,0.00841984,0.0058843,0.0179758,True,empty floor,0,0.025,0,0.025,0,0.025,9,0.925
-2.75,0,1.05654,-0.657021,0.00777522,0.00300708,0.00581109,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3.75,0.75,0.875252,-0.875739,0.00768636,0.00300708,0.00577779,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4,0,1.49719,-0.390072,0.0125004,0.00227563,0.00557595,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-4.25,0,1.68571,-0.35555,0.0103508,0.00247642,0.00552163,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-4,1.75,1.28732,-0.479555,0.00857922,0.00271608,0.00551342,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-3,0.25,0.795517,-1.00189,0.00697609,0.00300708,0.00550436,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4.75,-0.25,2.23612,-0.450988,0.00851651,0.00271608,0.00549323,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-3.5,2.25,1.33795,-0.452434,0.00821437,0.00271608,0.00539491,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-4.25,1.5,1.40205,-0.423325,0.00821309,0.00271608,0.00539449,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-3.25,-0.25,1.33224,-0.455306,0.0115995,0.00227563,0.00537128,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-3.25,2.5,1.49385,-0.391049,0.00804684,0.00271608,0.00533962,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-3.75,2,1.26438,-0.493112,0.00799429,0.00271608,0.00532215,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-4.75,0.5,1.90389,-0.361139,0.00206031,0.0052624,0.00523487,0.0112349,True,empty floor,0,0.015625,0,0.015625,0,0.015625,15,0.953125
-2.25,-0.25,1.45761,-0.402521,0.00772203,0.00271608,0.00523074,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-4,0.5,1.204,-0.532803,0.0108611,0.00227563,0.00519749,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-4.25,0.25,1.54375,-0.377835,0.00895733,0.00247642,0.00513653,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-4.5,0.25,1.76301,-0.352283,0.00591553,0.00300708,0.00506871,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-2.5,0,1.12526,-0.593968,0.00719559,0.00271608,0.00504929,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-3.25,0.5,0.632002,-1.34098,0.00585831,0.00300708,0.00504414,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3.25,2.25,1.25102,-0.501384,0.00671682,0.00271608,0.00487842,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-4.5,1.25,1.5888,-0.368375,0.00065919,0.00841984,0.00473767,0.0179758,True,empty floor,0,0.025,0,0.025,0,0.025,9,0.925
-3.5,2,1.11741,-0.600695,0.00610925,0.00271608,0.00465255,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-3.5,0.75,0.644985,-1.30918,0.00479929,0.00300708,0.00456551,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-1.5,1.75,1.5911,-0.367953,0.00384468,0.00332573,0.00451931,0.00710023,True,empty floor,0,0.0078125,1,0.0390625,0,0.0078125,30,0.945312
-4,1.5,1.16862,-0.558901,0.00569036,0.00271608,0.00449022,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-1,1,1.92534,-0.364089,0.00118479,0.00591049,0.00445862,0.0126185,True,empty floor,0,0.00446429,0,0.00446429,1,0.0223214,54,0.96875
-3.75,1.75,1.08726,-0.627645,0.00560874,0.00271608,0.0044579,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-4.25,1.25,1.34135,-0.450747,0.00429732,0.00300708,0.00432016,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-5,0.75,2.09556,-0.401708,0.0013757,0.0052624,0.00427761,0.0112349,True,empty floor,0,0.015625,0,0.015625,0,0.015625,15,0.953125
-3,2.5,1.45997,-0.401724,0.00735487,0.00227563,0.00427706,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-4,1.25,1.09506,-0.620498,0.00193228,0.00443149,0.00426914,0.00946097,True,empty floor,0,0.0131579,0,0.0131579,0,0.0131579,18,0.960526
-2,-0.25,1.58889,-0.368358,0.00726835,0.00227563,0.00425183,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-2.75,0.25,0.811041,-0.975623,0.00573071,0.00247642,0.00410851,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-3,0.5,0.547144,-1.57578,0.00438113,0.00271608,0.00393995,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-4.25,0.5,1.43167,-0.411741,0.00619429,0.00227563,0.00392512,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-1.75,0,1.57036,-0.37197,0.00590842,0.00227563,0.00383348,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-1.25,2,1.92952,-0.364712,0.00181404,0.0040932,0.00382069,0.00873874,True,empty floor,0,0.00961538,1,0.0480769,0,0.00961538,24,0.932692
-5,1,2.07554,-0.396007,0.00107823,0.0052624,0.003787,0.0112349,True,empty floor,0,0.015625,0,0.015625,0,0.015625,15,0.953125
-1.75,-0.25,1.74628,-0.352486,0.00572903,0.00227563,0.00377483,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-2.25,0,1.24143,-0.5075,0.00658818,0.00210496,0.0037444,0.00449396,True,empty floor,0,0.00625,0,0.00625,0,0.00625,39,0.98125
-2,0,1.39323,-0.426999,0.00645752,0.00210496,0.00370708,0.00449396,True,empty floor,0,0.00625,0,0.00625,0,0.00625,39,0.98125
-2,0.25,1.21762,-0.523323,0.00546262,0.00227563,0.00368602,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-3.25,0.75,0.436973,-1.97265,0.0028775,0.00300708,0.00353516,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-4.5,0.5,1.66575,-0.357379,0.00278177,0.00300708,0.00347586,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-2.5,0.25,0.898736,-0.842467,0.00556795,0.00210496,0.00344228,0.00449396,True,empty floor,0,0.00625,0,0.00625,0,0.00625,39,0.98125
-2.25,0.25,1.04051,-0.673137,0.00547228,0.00210496,0.00341258,0.00449396,True,empty floor,0,0.00625,0,0.00625,0,0.00625,39,0.98125
-4,1,1.07594,-0.638242,0.00266825,0.00300708,0.00340419,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3.5,1.75,0.912185,-0.824142,0.00379876,0.00247642,0.00334504,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-2.75,0.5,0.569479,-1.50902,0.00373584,0.00247642,0.00331722,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-2.25,0.5,0.865555,-0.889965,0.00434713,0.00227563,0.0032882,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-3,2.25,1.21037,-0.528329,0.0058091,0.0019581,0.00327073,0.00418043,True,empty floor,0,0.00581395,0,0.00581395,0,0.00581395,42,0.982558
-4.75,1.25,1.83694,-0.354618,0.000800821,0.0052624,0.00326368,0.0112349,True,empty floor,0,0.015625,0,0.015625,0,0.015625,15,0.953125
-1.75,0.25,1.41688,-0.417382,0.00553601,0.0019581,0.00319293,0.00418043,True,empty floor,0,0.00581395,0,0.00581395,0,0.00581395,42,0.982558
-2.5,2.5,1.51868,-0.384105,0.00610683,0.0018304,0.0031348,0.00390779,True,empty floor,0,0.00543478,0,0.00543478,0,0.00543478,45,0.983696
-2.25,2.5,1.60665,-0.365254,0.00591975,0.0018304,0.00308641,0.00390779,True,empty floor,0,0.00543478,0,0.00543478,0,0.00543478,45,0.983696
-2.75,2.5,1.46849,-0.398907,0.0066903,0.00171833,0.00308025,0.00366854,True,empty floor,0,0.00510204,0,0.00510204,0,0.00510204,48,0.984694
-2.75,2.25,1.22063,-0.521273,0.00554563,0.0018304,0.00298729,0.00390779,True,empty floor,0,0.00543478,0,0.00543478,0,0.00543478,45,0.983696
-1.5,0,1.76521,-0.352277,0.00402621,0.00210496,0.00292717,0.00449396,True,empty floor,0,0.00625,0,0.00625,0,0.00625,39,0.98125
-3.25,2,1.0117,-0.70355,0.00511964,0.0018304,0.00287026,0.00390779,True,empty floor,0,0.00543478,0,0.00543478,0,0.00543478,45,0.983696
-2.5,0.5,0.688655,-1.20906,0.00385141,0.00210496,0.00286292,0.00449396,True,empty floor,0,0.00625,0,0.00625,0,0.00625,39,0.98125
-1.5,-0.25,1.92339,-0.363805,0.00328363,0.00227563,0.00285782,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-3,2,0.960978,-0.761847,0.00442051,0.0019581,0.00285317,0.00418043,True,empty floor,0,0.00581395,0,0.00581395,0,0.00581395,42,0.982558
-1.75,0.5,1.29386,-0.475841,0.00496279,0.0018304,0.00282595,0.00390779,True,empty floor,0,0.00543478,0,0.00543478,0,0.00543478,45,0.983696
-2.5,2.25,1.28058,-0.483457,0.00530551,0.00171833,0.00274301,0.00366854,True,empty floor,0,0.00510204,0,0.00510204,0,0.00510204,48,0.984694
-1.75,2,1.51597,-0.384826,0.00463052,0.0018304,0.00272971,0.00390779,True,empty floor,0,0.00543478,0,0.00543478,0,0.00543478,45,0.983696
-2,0.5,1.07197,-0.642017,0.00458556,0.0018304,0.00271642,0.00390779,True,empty floor,0,0.00543478,0,0.00543478,0,0.00543478,45,0.983696
-2,2.25,1.52143,-0.383381,0.00518304,0.00171833,0.00271116,0.00366854,True,empty floor,0,0.00510204,0,0.00510204,0,0.00510204,48,0.984694
-2,2,1.33163,-0.455617,0.00456573,0.0018304,0.00271054,0.00390779,True,empty floor,0,0.00543478,0,0.00543478,0,0.00543478,45,0.983696
-4.75,0.75,1.84833,-0.355436,0.000550415,0.0052624,0.00270573,0.0112349,True,empty floor,0,0.015625,0,0.015625,0,0.015625,15,0.953125
-1.5,0.5,1.52447,-0.382592,0.00444277,0.0018304,0.00267379,0.00390779,True,empty floor,0,0.00543478,0,0.00543478,0,0.00543478,45,0.983696
-1.5,0.25,1.63018,-0.361671,0.00439342,0.0018304,0.0026589,0.00390779,True,empty floor,0,0.00543478,0,0.00543478,0,0.00543478,45,0.983696
-2,2.5,1.72664,-0.353076,0.0055335,0.0016192,0.00263971,0.00345689,True,empty floor,0,0.00480769,0,0.00480769,0,0.00480769,51,0.985577
-1.5,0.75,1.45448,-0.403587,0.00432546,0.0018304,0.00263826,0.00390779,True,empty floor,0,0.00543478,0,0.00543478,0,0.00543478,45,0.983696
-3.75,1,0.826187,-0.950819,0.00156935,0.00300708,0.00261072,0.00641994,True,empty floor,0,0.00892857,0,0.00892857,0,0.00892857,27,0.973214
-3.75,1.5,0.943728,-0.783143,0.00191203,0.00271608,0.00260282,0.00579866,True,empty floor,0,0.00806452,0,0.00806452,0,0.00806452,30,0.975806
-0.75,1,2.17528,-0.427695,0.000316233,0.00661975,0.00257989,0.0141328,True,empty floor,0,0.005,0,0.005,1,0.025,48,0.965
-1.75,2.25,1.68514,-0.355597,0.00462854,0.00171833,0.00256203,0.00366854,True,empty floor,0,0.00510204,0,0.00510204,0,0.00510204,48,0.984694
-4.25,0.75,1.3569,-0.443237,0.00261484,0.00227563,0.00255023,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-2,0.75,0.969868,-0.751172,0.00392532,0.0018304,0.00251327,0.00390779,True,empty floor,0,0.00543478,0,0.00543478,0,0.00543478,45,0.983696
-2.25,2,1.17188,-0.556409,0.00438426,0.00171833,0.00249351,0.00366854,True,empty floor,0,0.00510204,0,0.00510204,0,0.00510204,48,0.984694
-2.5,2,1.04803,-0.665511,0.00432854,0.00171833,0.00247762,0.00366854,True,empty floor,0,0.00510204,0,0.00510204,0,0.00510204,48,0.984694
-2.25,1.75,0.978151,-0.741404,0.00372274,0.0018304,0.00244756,0.00390779,True,empty floor,0,0.00543478,0,0.00543478,0,0.00543478,45,0.983696
-2.75,2,0.973868,-0.746434,0.00413141,0.00171833,0.00242054,0.00366854,True,empty floor,0,0.00510204,0,0.00510204,0,0.00510204,48,0.984694
-2.25,2.25,1.38377,-0.431054,0.00510538,0.00153088,0.00239723,0.00326834,True,empty floor,0,0.00454545,0,0.00454545,0,0.00454545,54,0.986364
-1.5,2,1.71701,-0.353506,0.00354801,0.0018304,0.00238943,0.00390779,True,empty floor,0,0.00543478,0,0.00543478,0,0.00543478,45,0.983696
-2,1.75,1.16478,-0.561868,0.00400986,0.00171833,0.00238467,0.00366854,True,empty floor,0,0.00510204,0,0.00510204,0,0.00510204,48,0.984694
-2.5,1.75,0.825736,-0.951546,0.00326045,0.0018304,0.00229055,0.00390779,True,empty floor,0,0.00543478,0,0.00543478,0,0.00543478,45,0.983696
-3,0.75,0.301472,-2.70564,0.00176097,0.00247642,0.00227749,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-3.25,1.75,0.779115,-1.03062,0.00300408,0.0018304,0.00219866,0.00390779,True,empty floor,0,0.00543478,0,0.00543478,0,0.00543478,45,0.983696
-3,1.75,0.712011,-1.15949,0.00292599,0.0018304,0.00216989,0.00390779,True,empty floor,0,0.00543478,0,0.00543478,0,0.00543478,45,0.983696
-1.75,2.5,1.87249,-0.35757,0.00414549,0.00153088,0.00216015,0.00326834,True,empty floor,0,0.00454545,0,0.00454545,0,0.00454545,54,0.986364
-2.5,0.75,0.515524,-1.67731,0.00249274,0.0019581,0.00214254,0.00418043,True,empty floor,0,0.00581395,0,0.00581395,0,0.00581395,42,0.982558
-1.5,1.5,1.49669,-0.390216,0.00397986,0.00153088,0.00211656,0.00326834,True,empty floor,0,0.00454545,0,0.00454545,0,0.00454545,54,0.986364
-1.75,1.75,1.37174,-0.436388,0.0043898,0.0014517,0.00210792,0.00309928,True,empty floor,0,0.00431034,0,0.00431034,0,0.00431034,57,0.987069
-1.25,0.5,1.76038,-0.352297,0.00265226,0.0018304,0.0020659,0.00390779,True,empty floor,0,0.00543478,0,0.00543478,0,0.00543478,45,0.983696
-1.5,2.25,1.86806,-0.357138,0.00300498,0.00171833,0.00206435,0.00366854,True,empty floor,0,0.00510204,0,0.00510204,0,0.00510204,48,0.984694
-1.75,1.5,1.26101,-0.495175,0.00414255,0.0014517,0.00204769,0.00309928,True,empty floor,0,0.00431034,0,0.00431034,0,0.00431034,57,0.987069
-2.75,1.75,0.729315,-1.12441,0.00291504,0.00171833,0.00203322,0.00366854,True,empty floor,0,0.00510204,0,0.00510204,0,0.00510204,48,0.984694
-1.5,1.25,1.43999,-0.408691,0.00406554,0.0014517,0.00202857,0.00309928,True,empty floor,0,0.00431034,0,0.00431034,0,0.00431034,57,0.987069
-1.75,1.25,1.19316,-0.54057,0.00403262,0.0014517,0.00202034,0.00309928,True,empty floor,0,0.00431034,0,0.00431034,0,0.00431034,57,0.987069
-2.25,1.5,0.815635,-0.968014,0.00314338,0.0016192,0.00198955,0.00345689,True,empty floor,0,0.00480769,0,0.00480769,0,0.00480769,51,0.985577
-2.75,0.75,0.340331,-2.4556,0.00185453,0.00210496,0.00198663,0.00449396,True,empty floor,0,0.00625,0,0.00625,0,0.00625,39,0.98125
-1.5,1,1.4255,-0.41406,0.0041774,0.0013803,0.00195516,0.00294686,True,empty floor,0,0.00409836,0,0.00409836,0,0.00409836,60,0.987705
-1.25,0.25,1.85268,-0.355781,0.00233613,0.0018304,0.00193888,0.00390779,True,empty floor,0,0.00543478,0,0.00543478,0,0.00543478,45,0.983696
-2,1.25,0.947988,-0.777811,0.00344773,0.0014517,0.00186809,0.00309928,True,empty floor,0,0.00431034,0,0.00431034,0,0.00431034,57,0.987069
-3.5,1,0.576649,-1.48839,0.00117976,0.00247642,0.00186414,0.00528701,True,empty floor,0,0.00735294,0,0.00735294,0,0.00735294,33,0.977941
-1.25,0,1.97254,-0.372017,0.00186343,0.0019581,0.00185245,0.00418043,True,empty floor,0,0.00581395,0,0.00581395,0,0.00581395,42,0.982558
-4.75,1,1.8256,-0.353923,0.000161768,0.0064768,0.00180535,0.0138276,True,empty floor,0,0.0192308,0,0.0192308,0,0.0192308,12,0.942308
-1.25,-0.25,2.11527,-0.407649,0.00130647,0.00227563,0.00180263,0.00485834,True,empty floor,0,0.00675676,0,0.00675676,0,0.00675676,36,0.97973
-2,1,0.925831,-0.80607,0.00353821,0.0013803,0.00179937,0.00294686,True,empty floor,0,0.00409836,0,0.00409836,0,0.00409836,60,0.987705
-1.5,2.5,2.03867,-0.38638,0.00224082,0.00171833,0.00178265,0.00366854,True,empty floor,0,0.00510204,0,0.00510204,0,0.00510204,48,0.984694
-0.5,1,2.42524,-0.541985,5.53842e-05,0.0106996,0.00174508,0.0228429,True,empty floor,0,0.00462963,0,0.00462963,2,0.0416667,51,0.949074
-2.25,1,0.676183,-1.23663,0.0028484,0.0014517,0.00169798,0.00309928,True,empty floor,0,0.00431034,0,0.00431034,0,0.00431034,57,0.987069
-1.25,1.5,1.73638,-0.352735,0.00253301,0.00153088,0.00168855,0.00326834,True,empty floor,0,0.00454545,0,0.00454545,0,0.00454545,54,0.986364
-2.25,1.25,0.706217,-1.17154,0.00279571,0.0014517,0.0016822,0.00309928,True,empty floor,0,0.00431034,0,0.00431034,0,0.00431034,57,0.987069
