step,robot_id,robot_x,robot_z,robot_yaw,step_time,listen_s,behavior_flag,is_random,target_object,target_coordinate,target_coord_estimation_error,concentration,sound_active,sound_detected,sound_doa_deg,sound_level_db,n_doa_samples,doa_sigma_eff,gt_distance_from_source,Bayesian_entropy,visual_entropy,sound_entropy,fused_entropy,semantic_entropy,trigger_stat,trigger_V,trigger_O,trigger_A,dist_to_target
0,1,2.0,-1.5,270.0,1.7726311683654785,0.0,Initialization,False,oven,"-0.40, 0.25, -2.64",3.119400772538864,3.6078596981173714,False,False,,,,,4.160995655042413,8.71711757669648,8.906878093594614,8.915879378835774,8.692136306936499,1.3870997249257626,0.9749051033114704,,,,
1,1,2.0,-1.25,302.7508850097656,0.7655770778656006,0.0,search,False,refrigerator,"-1.70, 0.95, 1.13",1.004030748706195,3.6478350039887406,False,False,,,,,4.069322378000481,8.554560706706567,8.89672744512165,8.915879378835774,8.521221873070687,1.3864556062366027,0.9557354368541692,,,,
2,1,1.75,-1.25,302.4195251464844,0.7963521480560303,0.0,search,False,refrigerator,"-1.94, 0.96, 1.08",0.9527556457682315,3.7635861314520036,False,False,,,,,3.8351682333007084,8.397387617115605,8.888801485179513,8.915879378835774,8.37024383745203,1.385664321130714,0.9388018255743841,,,,
3,1,1.5,-1.25,304.27630615234375,0.8022570610046387,0.0,search,False,refrigerator,"-1.94, 0.96, 1.08",0.9527556457682315,4.184670650273786,False,False,,,,,3.603143924316965,8.249843645442034,8.879599584958351,8.915879378835774,8.229495739837393,1.3785839953883874,0.9230155983684912,,,,
4,1,1.25,-1.25,306.2384033203125,1.037402629852295,0.0,search,False,toaster,"-1.82, 0.99, 0.12",0.015537685786249101,4.536097412800929,False,False,,,,,3.3736889158554084,8.1052633725836,8.870298423239227,8.915879378835774,8.090901307306796,1.3712377970550347,0.9074709250231352,,,,
5,1,1.0,-1.25,308.3974304199219,0.9156825542449951,0.0,search,False,toaster,"-1.82, 0.99, 0.12",0.015537685786249101,4.694077100007407,False,False,,,,,3.1473651937118805,7.944869891437082,8.85924146549612,8.915879378835774,7.948831103372678,1.3613651382117298,0.891536411118499,,,,
6,1,0.75,-1.25,310.8981628417969,0.9547476768493652,0.0,search,False,toaster,"-1.82, 0.99, 0.12",0.015537685786249101,5.246125824760931,False,False,,,,,2.9248997289159173,7.781821675192852,8.84949397922492,8.915879378835774,7.820910508842475,1.3513898286646588,0.8771889094201408,,,,
7,1,0.5,-1.25,313.678955078125,1.0520617961883545,0.0,search,False,toaster,"-1.82, 0.99, 0.12",0.015537685786249101,5.611846105141106,False,False,,,,,2.707243835681557,7.584124534452009,8.839850470119085,8.915879378835774,7.67784142982955,1.342277061500757,0.8611423622503195,,,,
8,1,0.25,-1.25,316.7740478515625,1.0764472484588623,0.0,search,False,toaster,"-1.82, 0.99, 0.12",0.015537685786249101,6.132307108737115,False,False,,,,,2.4956562157995985,7.34220392612857,8.83101738057039,8.915879378835774,7.486966600696882,1.33484873390789,0.8397339491233138,,,,
9,1,0.0,-1.25,345.3236083984375,1.1665198802947998,0.0,search,False,toaster,"-1.83, 0.99, 0.12",0.014375331110187042,6.845420241760474,False,False,,,,,2.2918182103043327,7.0453901240333305,8.822315651867743,8.915879378835774,7.20197434481717,1.327463076624541,0.8077693785217624,,,,
10,1,-0.25,-1.25,353.5475158691406,1.2040302753448486,0.0,search,False,toaster,"-1.83, 0.99, 0.12",0.014375331110187042,7.543043595804759,False,False,,,,,2.0979898643000965,6.717136948060079,8.814295733789947,8.915879378835774,6.846663746145479,1.3182182595144638,0.7679179422725108,,,,
11,1,-0.5,-1.25,2.0454089641571045,1.0753507614135742,0.0,search,False,toaster,"-1.83, 0.99, 0.12",0.014375331110187042,8.193995557833912,False,False,,,,,1.9172094909866577,6.379246374255059,8.80726171636174,8.915879378835774,6.44071867385098,1.3105293356797039,0.7223873720341877,,,,
12,1,-1.0,0.5,97.12500762939453,1.1000659465789795,0.0,goal_navigation,False,toaster,"-1.83, 0.99, 0.12",0.014375331110187042,8.850185247182,False,False,,,,,0.9041306206913072,6.060283907747438,8.799993241960575,8.915879378835774,6.023350954249856,1.3037414110874264,0.6755756441196246,,,,0.913
