x,y,dist_robot,snd_loglik,snd_post,vis_post,fused,vis_like,observed,mle_class,vis_phrase_source,ev_tv,post_tv,sim_tv,ev_chair,post_chair,sim_chair,ev_couch,post_couch,sim_couch,ev_toilet,post_toilet,sim_toilet,ev_microwave,post_microwave,sim_microwave,ev_oven,post_oven,sim_oven,ev_sink,post_sink,sim_sink,ev_refrigerator,post_refrigerator,sim_refrigerator,ev_clock,post_clock,sim_clock,ev_empty_floor,post_empty_floor,sim_empty_floor
-2.25,1.75,5.5976,-2.99573,0.00236407,0.00236407,0.00236407,0.128216,False,tv,sound_similarity,0,0.1,0.233436,0,0.1,0,0,0.1,0.101654,0,0.1,0.146081,0,0.1,0.230823,0,0.1,0.153118,0,0.1,0.166779,0,0.1,0.172401,0,0.1,0.077866,0,0.1,0
1.5,5.5,1.32104,-0.000856248,0.00236407,0.00236407,0.00236407,0.128216,False,tv,sound_similarity,0,0.1,0.233436,0,0.1,0,0,0.1,0.101654,0,0.1,0.146081,0,0.1,0.230823,0,0.1,0.153118,0,0.1,0.166779,0,0.1,0.172401,0,0.1,0.077866,0,0.1,0
-1.5,6,2.23153,-2.99573,0.00236407,0.00236407,0.00236407,0.0854772,True,empty floor,sound_similarity,0,0.0666667,0.233436,0,0.0666667,0,0,0.0666667,0.101654,0,0.0666667,0.146081,0,0.0666667,0.230823,0,0.0666667,0.153118,0,0.0666667,0.166779,0,0.0666667,0.172401,0,0.0666667,0.077866,0.5,0.4,0
-1.75,6,2.47518,-2.99573,0.00236407,0.00236407,0.00236407,0.0854772,True,empty floor,sound_similarity,0,0.0666667,0.233436,0,0.0666667,0,0,0.0666667,0.101654,0,0.0666667,0.146081,0,0.0666667,0.230823,0,0.0666667,0.153118,0,0.0666667,0.166779,0,0.0666667,0.172401,0,0.0666667,0.077866,0.5,0.4,0
-2,6,2.71998,-2.99573,0.00236407,0.00236407,0.00236407,0.0854772,True,empty floor,sound_similarity,0,0.0666667,0.233436,0,0.0666667,0,0,0.0666667,0.101654,0,0.0666667,0.146081,0,0.0666667,0.230823,0,0.0666667,0.153118,0,0.0666667,0.166779,0,0.0666667,0.172401,0,0.0666667,0.077866,0.5,0.4,0
-2.25,6,2.96564,-2.99573,0.00236407,0.00236407,0.00236407,0.0854772,True,empty floor,sound_similarity,0,0.0666667,0.233436,0,0.0666667,0,0,0.0666667,0.101654,0,0.0666667,0.146081,0,0.0666667,0.230823,0,0.0666667,0.153118,0,0.0666667,0.166779,0,0.0666667,0.172401,0,0.0666667,0.077866,0.5,0.4,0
2,5.75,1.54138,-1.50862,0.00236407,0.00236407,0.00236407,0.128216,False,tv,sound_similarity,0,0.1,0.233436,0,0.1,0,0,0.1,0.101654,0,0.1,0.146081,0,0.1,0.230823,0,0.1,0.153118,0,0.1,0.166779,0,0.1,0.172401,0,0.1,0.077866,0,0.1,0
1.75,5.75,1.33139,-0.850278,0.00236407,0.00236407,0.00236407,0.128216,False,tv,sound_similarity,0,0.1,0.233436,0,0.1,0,0,0.1,0.101654,0,0.1,0.146081,0,0.1,0.230823,0,0.1,0.153118,0,0.1,0.166779,0,0.1,0.172401,0,0.1,0.077866,0,0.1,0
1.5,5.75,1.1377,-0.222499,0.00236407,0.00236407,0.00236407,0.128216,False,tv,sound_similarity,0,0.1,0.233436,0,0.1,0,0,0.1,0.101654,0,0.1,0.146081,0,0.1,0.230823,0,0.1,0.153118,0,0.1,0.166779,0,0.1,0.172401,0,0.1,0.077866,0,0.1,0
1.25,5.75,0.970118,-0.0279256,0.00236407,0.00236407,0.00236407,0.128216,False,tv,sound_similarity,0,0.1,0.233436,0,0.1,0,0,0.1,0.101654,0,0.1,0.146081,0,0.1,0.230823,0,0.1,0.153118,0,0.1,0.166779,0,0.1,0.172401,0,0.1,0.077866,0,0.1,0
