x,y,dist_robot,snd_loglik,snd_post,vis_post,fused,vis_like,observed,mle_class,vis_phrase_source,ev_tv,post_tv,sim_tv,ev_chair,post_chair,sim_chair,ev_couch,post_couch,sim_couch,ev_toilet,post_toilet,sim_toilet,ev_microwave,post_microwave,sim_microwave,ev_oven,post_oven,sim_oven,ev_sink,post_sink,sim_sink,ev_refrigerator,post_refrigerator,sim_refrigerator,ev_clock,post_clock,sim_clock,ev_empty_floor,post_empty_floor,sim_empty_floor
-2.25,1.75,5.04715,-2.99542,0.00236407,0.00236407,0.00236407,0.0812914,True,empty floor,sound_similarity,0,0.0666667,0.226583,0,0.0666667,0.00806837,0,0.0666667,0.105121,0,0.0666667,0.0784182,0,0.0666667,0.174648,0,0.0666667,0.147413,0,0.0666667,0.126579,0,0.0666667,0.20824,0,0.0666667,0.144299,0.5,0.4,0
1.5,5.5,1.25596,-2.99573,0.00236407,0.00236407,0.00236407,0.113529,True,couch,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,1,0.55,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,0,0.05,0
-1.5,6,1.87689,-0.0532955,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
-1.75,6,2.12677,-0.0597594,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
-2,6,2.37668,-0.0651238,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
-2.25,6,2.62661,-0.069635,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
2,5.75,1.65345,-2.99573,0.00236407,0.00236407,0.00236407,0.0812914,True,empty floor,sound_similarity,0,0.0666667,0.226583,0,0.0666667,0.00806837,0,0.0666667,0.105121,0,0.0666667,0.0784182,0,0.0666667,0.174648,0,0.0666667,0.147413,0,0.0666667,0.126579,0,0.0666667,0.20824,0,0.0666667,0.144299,0.5,0.4,0
1.75,5.75,1.40867,-2.99573,0.00236407,0.00236407,0.00236407,0.0812914,True,empty floor,sound_similarity,0,0.0666667,0.226583,0,0.0666667,0.00806837,0,0.0666667,0.105121,0,0.0666667,0.0784182,0,0.0666667,0.174648,0,0.0666667,0.147413,0,0.0666667,0.126579,0,0.0666667,0.20824,0,0.0666667,0.144299,0.5,0.4,0
1.5,5.75,1.16611,-2.99573,0.00236407,0.00236407,0.00236407,0.0812914,True,empty floor,sound_similarity,0,0.0666667,0.226583,0,0.0666667,0.00806837,0,0.0666667,0.105121,0,0.0666667,0.0784182,0,0.0666667,0.174648,0,0.0666667,0.147413,0,0.0666667,0.126579,0,0.0666667,0.20824,0,0.0666667,0.144299,0.5,0.4,0
1.25,5.75,0.927512,-2.99573,0.00236407,0.00236407,0.00236407,0.0812914,True,empty floor,sound_similarity,0,0.0666667,0.226583,0,0.0666667,0.00806837,0,0.0666667,0.105121,0,0.0666667,0.0784182,0,0.0666667,0.174648,0,0.0666667,0.147413,0,0.0666667,0.126579,0,0.0666667,0.20824,0,0.0666667,0.144299,0.5,0.4,0
1,5.75,0.696948,-2.99573,0.00236407,0.00236407,0.00236407,0.0812914,True,empty floor,sound_similarity,0,0.0666667,0.226583,0,0.0666667,0.00806837,0,0.0666667,0.105121,0,0.0666667,0.0784182,0,0.0666667,0.174648,0,0.0666667,0.147413,0,0.0666667,0.126579,0,0.0666667,0.20824,0,0.0666667,0.144299,0.5,0.4,0
0.75,5.75,0.486,-2.99573,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
0.5,5.75,0.334148,-2.99573,0.00236407,0.00236407,0.00236407,0.0812914,True,empty floor,sound_similarity,0,0.0666667,0.226583,0,0.0666667,0.00806837,0,0.0666667,0.105121,0,0.0666667,0.0784182,0,0.0666667,0.174648,0,0.0666667,0.147413,0,0.0666667,0.126579,0,0.0666667,0.20824,0,0.0666667,0.144299,0.5,0.4,0
0.25,5.75,0.334834,-2.99572,0.00236407,0.00236407,0.00236407,0.0812914,True,empty floor,sound_similarity,0,0.0666667,0.226583,0,0.0666667,0.00806837,0,0.0666667,0.105121,0,0.0666667,0.0784182,0,0.0666667,0.174648,0,0.0666667,0.147413,0,0.0666667,0.126579,0,0.0666667,0.20824,0,0.0666667,0.144299,0.5,0.4,0
0,5.75,0.487414,-2.83763,0.00236407,0.00236407,0.00236407,0.0812914,True,empty floor,sound_similarity,0,0.0666667,0.226583,0,0.0666667,0.00806837,0,0.0666667,0.105121,0,0.0666667,0.0784182,0,0.0666667,0.174648,0,0.0666667,0.147413,0,0.0666667,0.126579,0,0.0666667,0.20824,0,0.0666667,0.144299,0.5,0.4,0
-0.25,5.75,0.698593,-1.57702,0.00236407,0.00236407,0.00236407,0.0812914,True,empty floor,sound_similarity,0,0.0666667,0.226583,0,0.0666667,0.00806837,0,0.0666667,0.105121,0,0.0666667,0.0784182,0,0.0666667,0.174648,0,0.0666667,0.147413,0,0.0666667,0.126579,0,0.0666667,0.20824,0,0.0666667,0.144299,0.5,0.4,0
-0.5,5.75,0.929242,-0.755621,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
-0.75,5.75,1.16788,-0.384656,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
-1,5.75,1.41046,-0.205,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
-1.25,5.75,1.65525,-0.111338,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
-1.5,5.75,1.9014,-0.0600178,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
-1.75,5.75,2.14844,-0.0311584,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
-2,5.75,2.39609,-0.0149145,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
-2.25,5.75,2.64418,-0.006069,0.00236407,0.00236407,0.00236407,0.106494,True,clock,sound_similarity,0,0.04,0.226583,0,0.04,0.00806837,0,0.04,0.105121,0,0.04,0.0784182,0,0.04,0.174648,0,0.04,0.147413,0,0.04,0.126579,0,0.04,0.20824,1,0.44,0.144299,0.5,0.24,0
2,5.5,1.718,-2.99573,0.00236407,0.00236407,0.00236407,0.0812914,True,empty floor,sound_similarity,0,0.0666667,0.226583,0,0.0666667,0.00806837,0,0.0666667,0.105121,0,0.0666667,0.0784182,0,0.0666667,0.174648,0,0.0666667,0.147413,0,0.0666667,0.126579,0,0.0666667,0.20824,0,0.0666667,0.144299,0.5,0.4,0
-1.25,6,1.62703,-0.0454011,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
-1,6,1.37724,-0.0356568,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
-0.75,6,1.12753,-0.0236618,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
-2,6.25,2.38348,-0.397468,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
0.5,6.25,0.226714,-2.99573,0.00236407,0.00236407,0.00236407,0.121937,False,tv,sound_similarity,0,0.1,0.226583,0,0.1,0.00806837,0,0.1,0.105121,0,0.1,0.0784182,0,0.1,0.174648,0,0.1,0.147413,0,0.1,0.126579,0,0.1,0.20824,0,0.1,0.144299,0,0.1,0
0.25,6.25,0.227724,-2.99572,0.00236407,0.00236407,0.00236407,0.0812914,True,empty floor,sound_similarity,0,0.0666667,0.226583,0,0.0666667,0.00806837,0,0.0666667,0.105121,0,0.0666667,0.0784182,0,0.0666667,0.174648,0,0.0666667,0.147413,0,0.0666667,0.126579,0,0.0666667,0.20824,0,0.0666667,0.144299,0.5,0.4,0
0,6.25,0.421091,-2.75608,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
-0.25,6.25,0.654046,-1.77175,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
-0.5,6.25,0.896234,-1.1792,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
-0.75,6.25,1.14179,-0.869696,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
-1,6.25,1.38894,-0.68982,0.00236407,0.00236407,0.00236407,0.0609685,True,empty floor,sound_similarity,0,0.05,0.226583,0,0.05,0.00806837,0,0.05,0.105121,0,0.05,0.0784182,0,0.05,0.174648,0,0.05,0.147413,0,0.05,0.126579,0,0.05,0.20824,0,0.05,0.144299,1,0.55,0
