x,y,dist_robot,snd_loglik,snd_post,vis_post,fused,vis_like,observed,mle_class,vis_phrase_source,ev_tv,post_tv,sim_tv,ev_chair,post_chair,sim_chair,ev_couch,post_couch,sim_couch,ev_toilet,post_toilet,sim_toilet,ev_microwave,post_microwave,sim_microwave,ev_oven,post_oven,sim_oven,ev_sink,post_sink,sim_sink,ev_refrigerator,post_refrigerator,sim_refrigerator,ev_clock,post_clock,sim_clock,ev_empty_floor,post_empty_floor,sim_empty_floor
-2.25,1.75,5.43634,-2.99573,0.00236407,0.00236407,0.00236407,0.0401192,True,empty floor,sound_similarity,0,0.0666667,0.179477,0,0.0666667,0,0,0.0666667,0.0592043,0,0.0666667,0,0,0.0666667,0.125213,0,0.0666667,0.0849678,0,0.0666667,0.0440592,0,0.0666667,0.0350616,0,0.0666667,0.0738045,0.5,0.4,0
1.5,5.5,1.24921,-2.99573,0.00236407,0.00236407,0.00236407,0.0601788,False,tv,sound_similarity,0,0.1,0.179477,0,0.1,0,0,0.1,0.0592043,0,0.1,0,0,0.1,0.125213,0,0.1,0.0849678,0,0.1,0.0440592,0,0.1,0.0350616,0,0.1,0.0738045,0,0.1,0
-1.5,6,2.14095,-2.45678,0.00236407,0.00236407,0.00236407,0.0401192,True,empty floor,sound_similarity,0,0.0666667,0.179477,0,0.0666667,0,0,0.0666667,0.0592043,0,0.0666667,0,0,0.0666667,0.125213,0,0.0666667,0.0849678,0,0.0666667,0.0440592,0,0.0666667,0.0350616,0,0.0666667,0.0738045,0.5,0.4,0
-1.75,6,2.38749,-2.35216,0.00236407,0.00236407,0.00236407,0.0401192,True,empty floor,sound_similarity,0,0.0666667,0.179477,0,0.0666667,0,0,0.0666667,0.0592043,0,0.0666667,0,0,0.0666667,0.125213,0,0.0666667,0.0849678,0,0.0666667,0.0440592,0,0.0666667,0.0350616,0,0.0666667,0.0738045,0.5,0.4,0
-2,6,2.63469,-2.2602,0.00236407,0.00236407,0.00236407,0.0401192,True,empty floor,sound_similarity,0,0.0666667,0.179477,0,0.0666667,0,0,0.0666667,0.0592043,0,0.0666667,0,0,0.0666667,0.125213,0,0.0666667,0.0849678,0,0.0666667,0.0440592,0,0.0666667,0.0350616,0,0.0666667,0.0738045,0.5,0.4,0
-2.25,6,2.88237,-2.1799,0.00236407,0.00236407,0.00236407,0.0401192,True,empty floor,sound_similarity,0,0.0666667,0.179477,0,0.0666667,0,0,0.0666667,0.0592043,0,0.0666667,0,0,0.0666667,0.125213,0,0.0666667,0.0849678,0,0.0666667,0.0440592,0,0.0666667,0.0350616,0,0.0666667,0.0738045,0.5,0.4,0
2,5.75,1.52572,-2.99573,0.00236407,0.00236407,0.00236407,0.0601788,False,tv,sound_similarity,0,0.1,0.179477,0,0.1,0,0,0.1,0.0592043,0,0.1,0,0,0.1,0.125213,0,0.1,0.0849678,0,0.1,0.0440592,0,0.1,0.0350616,0,0.1,0.0738045,0,0.1,0
1.75,5.75,1.30165,-2.99573,0.00236407,0.00236407,0.00236407,0.0601788,False,tv,sound_similarity,0,0.1,0.179477,0,0.1,0,0,0.1,0.0592043,0,0.1,0,0,0.1,0.125213,0,0.1,0.0849678,0,0.1,0.0440592,0,0.1,0.0350616,0,0.1,0.0738045,0,0.1,0
1.5,5.75,1.08893,-2.99573,0.00236407,0.00236407,0.00236407,0.0601788,False,tv,sound_similarity,0,0.1,0.179477,0,0.1,0,0,0.1,0.0592043,0,0.1,0,0,0.1,0.125213,0,0.1,0.0849678,0,0.1,0.0440592,0,0.1,0.0350616,0,0.1,0.0738045,0,0.1,0
1.25,5.75,0.895679,-2.99573,0.00236407,0.00236407,0.00236407,0.0601788,False,tv,sound_similarity,0,0.1,0.179477,0,0.1,0,0,0.1,0.0592043,0,0.1,0,0,0.1,0.125213,0,0.1,0.0849678,0,0.1,0.0440592,0,0.1,0.0350616,0,0.1,0.0738045,0,0.1,0
