x,y,dist_robot,snd_loglik,snd_post,vis_post,fused,vis_like,observed,mle_class,vis_phrase_source,ev_tv,post_tv,sim_tv,ev_chair,post_chair,sim_chair,ev_couch,post_couch,sim_couch,ev_toilet,post_toilet,sim_toilet,ev_microwave,post_microwave,sim_microwave,ev_oven,post_oven,sim_oven,ev_sink,post_sink,sim_sink,ev_refrigerator,post_refrigerator,sim_refrigerator,ev_clock,post_clock,sim_clock,ev_empty_floor,post_empty_floor,sim_empty_floor
-2.25,1.75,5.07839,-2.99573,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
1.5,5.5,1.24403,-2.99573,0.00236407,0.00236407,0.00236407,0.150953,True,couch,sound_similarity,0,0.05,0.240773,0,0.05,0.0360534,1,0.55,0.160269,0,0.05,0.0880486,0,0.05,0.200471,0,0.05,0.206579,0,0.05,0.133386,0,0.05,0.219602,0,0.05,0.131193,0,0.05,0
-1.5,6,1.9022,-0.469377,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-1.75,6,2.152,-0.445521,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-2,6,2.40183,-0.427038,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-2.25,6,2.6517,-0.412309,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
2,5.75,1.63363,-2.99573,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
1.75,5.75,1.38977,-2.99573,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
1.5,5.75,1.14856,-2.99573,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
1.25,5.75,0.912084,-2.99573,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
1,5.75,0.685286,-2.99573,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
0.75,5.75,0.482013,-2.99573,0.00236407,0.00236407,0.00236407,0.0708188,True,empty floor,sound_similarity,0,0.05,0.240773,0,0.05,0.0360534,0,0.05,0.160269,0,0.05,0.0880486,0,0.05,0.200471,0,0.05,0.206579,0,0.05,0.133386,0,0.05,0.219602,0,0.05,0.131193,1,0.55,0
0.5,5.75,0.346491,-2.99573,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
0.25,5.75,0.364384,-2.99573,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
0,5.75,0.520091,-2.99383,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-0.25,5.75,0.730215,-2.89086,0.00236407,0.00236407,0.00236407,0.141638,False,tv,sound_similarity,0,0.1,0.240773,0,0.1,0.0360534,0,0.1,0.160269,0,0.1,0.0880486,0,0.1,0.200471,0,0.1,0.206579,0,0.1,0.133386,0,0.1,0.219602,0,0.1,0.131193,0,0.1,0
-0.5,5.75,0.959653,-2.50486,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-0.75,5.75,1.19735,-2.05803,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-1,5.75,1.43923,-1.70729,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-1.25,5.75,1.68348,-1.45239,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-1.5,5.75,1.9292,-1.26601,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-1.75,5.75,2.1759,-1.12636,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-2,5.75,2.42327,-1.01892,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-2.25,5.75,2.67114,-0.934247,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
2,5.5,1.70211,-2.99573,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-1.25,6,1.65247,-0.501308,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-1,6,1.40283,-0.546141,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-0.75,6,1.15335,-0.61339,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-2,6.25,2.40632,-0.0789091,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
0.5,6.25,0.195389,-2.99573,0.00236407,0.00236407,0.00236407,0.141638,False,tv,sound_similarity,0,0.1,0.240773,0,0.1,0.0360534,0,0.1,0.160269,0,0.1,0.0880486,0,0.1,0.200471,0,0.1,0.206579,0,0.1,0.133386,0,0.1,0.219602,0,0.1,0.131193,0,0.1,0
0.25,6.25,0.225602,-2.96466,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
0,6.25,0.434299,-0.795815,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-0.25,6.25,0.671815,-0.145786,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-0.5,6.25,0.915999,-0.018149,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-0.75,6.25,1.16266,-7.18146e-05,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-1,6.25,1.41049,-0.0102944,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
-1.25,6.25,1.65898,-0.0277483,0.00236407,0.00236407,0.00236407,0.0944251,True,empty floor,sound_similarity,0,0.0666667,0.240773,0,0.0666667,0.0360534,0,0.0666667,0.160269,0,0.0666667,0.0880486,0,0.0666667,0.200471,0,0.0666667,0.206579,0,0.0666667,0.133386,0,0.0666667,0.219602,0,0.0666667,0.131193,0.5,0.4,0
