step,robot_id,robot_x,robot_z,robot_yaw,step_time,listen_s,behavior_flag,is_random,target_object,target_coordinate,target_coord_estimation_error,concentration,sound_active,sound_detected,sound_doa_deg,sound_level_db,n_doa_samples,doa_sigma_eff,gt_distance_from_source,Bayesian_entropy,visual_entropy,sound_entropy,fused_entropy,semantic_entropy,trigger_stat,trigger_V,trigger_O,trigger_A,dist_to_target
0,0,1.5,2.0,270.0,1.077103614807129,0.0,Initialization,False,oven,"-0.60, 0.72, -2.35",2.7704053002762254,4.0214471272268115,False,False,,,,,3.814333914580596,8.74359005578814,8.904861938842089,8.915879378835774,8.812877946066838,1.3905488160584172,0.9884474174231834,,,,
1,0,1.25,2.0,203.0394287109375,0.806818962097168,0.0,search,False,oven,"-0.39, 0.65, -2.63",3.115110903361816,4.167055632682305,False,False,,,,,3.598371016660611,8.621526824671639,8.896380019246767,8.915879378835774,8.7248572562465,1.3891575687360715,0.9785750665220173,,,,
2,0,1.25,1.75,200.52737426757812,0.8560914993286133,0.0,search,False,oven,"-0.39, 0.65, -2.63",3.115110903361816,4.381339553930203,False,False,,,,,3.4753092234691096,8.526016696029147,8.887807926120509,8.915879378835774,8.654467538832142,1.3877955981117411,0.970680195536947,,,,
3,0,1.25,1.5,201.65774536132812,0.9166665077209473,0.0,search,False,toaster,"-1.94, 0.97, 0.22",0.14221144533502444,4.506550572205685,False,False,,,,,3.3663443709632284,8.438028685411656,8.876456926460616,8.915879378835774,8.582665009329592,1.3798067004829746,0.9626268643452989,,,,
4,0,1.0,1.5,246.47291564941406,0.9526910781860352,0.0,search,False,toaster,"-1.94, 0.97, 0.22",0.14221144533502444,4.945992603432573,False,False,,,,,3.1394912303650724,8.348146607375678,8.86851482946014,8.915879378835774,8.514281295249603,1.3742836759365218,0.9549569855622463,,,,
5,0,0.75,1.5,244.55320739746094,0.9631435871124268,0.0,search,False,toaster,"-1.94, 0.97, 0.22",0.14221144533502444,5.362203144358932,False,False,,,,,2.9164251999944346,8.244836834488511,8.859684490569043,8.915879378835774,8.438287448058453,1.3670412073201426,0.9464335585437581,,,,
6,0,0.5,1.5,242.31893920898438,0.9531376361846924,0.0,search,False,toaster,"-1.94, 0.97, 0.22",0.14221144533502444,5.7842898556056355,False,False,,,,,2.698085748968324,8.112325227155054,8.850586089818995,8.915879378835774,8.355845918438904,1.3575455166585872,0.9371869631024553,,,,
7,0,0.25,1.5,239.6947784423828,0.9763607978820801,0.0,search,False,toaster,"-1.94, 0.97, 0.22",0.14221144533502444,6.129898903249954,False,False,,,,,2.4857187029930286,7.934318602704371,8.841928133934431,8.915879378835774,8.261128376913383,1.3488516113297195,0.9265634970929938,,,,
8,0,0.0,1.5,236.58340454101562,1.2475059032440186,0.0,search,False,toaster,"-1.94, 0.97, 0.22",0.14221144533502444,6.7593994223436376,False,False,,,,,2.280992817181309,7.713633068195273,8.833121906442216,8.915879378835774,8.156364658979795,1.3400741812518573,0.9148132576065474,,,,
9,0,-0.25,1.5,232.85983276367188,1.0395548343658447,0.0,search,False,toaster,"-1.94, 0.97, 0.22",0.14221144533502444,7.543917960154215,False,False,,,,,2.086158909013431,7.454162532265492,8.825103368219395,8.915879378835774,8.033518256206065,1.3316246047364506,0.9010348743922861,,,,
10,0,-0.5,1.5,228.366455078125,1.0520515441894531,0.0,search,False,toaster,"-1.94, 0.97, 0.22",0.14221144533502444,8.101907370202058,False,False,,,,,1.904255695876867,7.173866777006193,8.81716848689021,8.915879378835774,7.877725069663717,1.3227853685541002,0.8835611985020352,,,,
11,0,-0.75,1.5,222.91322326660156,1.0707969665527344,0.0,search,False,toaster,"-1.94, 0.97, 0.22",0.14221144533502444,9.008491573356888,False,False,,,,,1.7393448527830455,6.892019113461095,8.809927283595076,8.915879378835774,7.688792328082977,1.314734944360891,0.8623706088189556,,,,
12,0,-1.0,1.5,216.29263305664062,1.0701408386230469,0.0,search,False,toaster,"-1.94, 0.97, 0.22",0.14221144533502444,10.032186608909338,False,False,,,,,1.5967001216653853,6.615004300690915,8.803048204965599,8.915879378835774,7.480438005227877,1.3082463452033808,0.839001705539523,,,,
13,0,-1.25,1.5,208.3274383544922,1.0832695960998535,0.0,search,False,toaster,"-1.94, 0.97, 0.22",0.14221144533502444,10.74493866969249,False,False,,,,,1.4827616262061947,6.223194332201237,8.796624113436245,8.915879378835774,7.136576320670015,1.3025602488733405,0.8004343730367852,,,,
14,0,-1.25,1.25,213.81825256347656,1.1183815002441406,0.0,search,False,toaster,"-1.94, 0.97, 0.22",0.14221144533502444,12.67479383555141,False,False,,,,,1.2562174434929596,5.927901423894788,8.790057267855378,8.915879378835774,6.801444430036159,1.2961811381596247,0.7628461692944397,,,,
15,0,-1.25,1.0,221.49647521972656,1.1079554557800293,0.0,search,False,toaster,"-1.94, 0.97, 0.22",0.14221144533502444,15.072961696178009,False,False,,,,,1.0404722439942045,5.68286577669422,8.784713074725875,8.915879378835774,6.483087586350469,1.2900711515351233,0.7271394453518306,,,,
16,0,-1.25,0.25,267.51043701171875,1.347301721572876,0.0,goal_navigation,False,toaster,"-1.94, 0.97, 0.22",0.14221144533502444,18.706889468464706,False,False,,,,,0.5882883358365854,5.46800597457857,8.779615570267811,8.915879378835774,6.150589233678739,1.2864358516982535,0.6898466177412413,,,,0.691
