step,robot_id,robot_x,robot_z,robot_yaw,step_time,listen_s,behavior_flag,is_random,target_object,target_coordinate,target_coord_estimation_error,concentration,sound_active,sound_detected,sound_doa_deg,sound_level_db,n_doa_samples,doa_sigma_eff,gt_distance_from_source,Bayesian_entropy,visual_entropy,sound_entropy,fused_entropy,semantic_entropy,trigger_stat,trigger_V,trigger_O,trigger_A,dist_to_target
0,1,0.5,-1.5,270.0,1.1629643440246582,0.0,Initialization,False,refrigerator,"-1.90, 1.26, 0.71",0.5806399331421267,5.490861859254313,False,False,,,,,2.84317945459342,8.74359005578814,8.904861938842089,8.915879378835774,8.70821991483486,1.3905488160584172,0.976709031697552,,,,
1,1,0.5,-1.25,316.88818359375,0.8548047542572021,0.0,search,False,refrigerator,"-1.70, 0.96, 1.10",0.9742780770241547,5.79119508270164,False,False,,,,,2.707243835681557,8.63199095723251,8.896722174464582,8.915879378835774,8.583441667725904,1.3919124982719144,0.9627139739127696,,,,
2,1,0.25,-1.25,318.351318359375,0.8914487361907959,0.0,search,False,toaster,"-1.81, 1.00, 0.13",0.017209886902678502,6.061635227018041,False,False,,,,,2.4956562157995985,8.532916254301508,8.886826661138953,8.915879378835774,8.474367745351447,1.3875539885794812,0.9504803043284353,,,,
3,1,0.0,-1.25,321.670166015625,0.9704670906066895,0.0,search,False,toaster,"-1.81, 1.00, 0.13",0.017209886902678502,6.846996237785629,False,False,,,,,2.2918182103043327,8.43098717690161,8.876519781914865,8.915879378835774,8.364727905011321,1.3817020768897716,0.9381831617044127,,,,
4,1,-0.25,-1.25,310.9143981933594,1.1031975746154785,0.0,search,False,toaster,"-1.81, 1.00, 0.13",0.017209886902678502,7.313823561526251,False,False,,,,,2.0979898643000965,8.320203709080898,8.868087713035186,8.915879378835774,8.256178751828433,1.37585030513651,0.9260083499364833,,,,
5,1,-0.5,-1.25,315.60736083984375,1.081380844116211,0.0,search,False,toaster,"-1.90, 0.98, 0.18",0.08650554522313067,8.134947431109698,False,False,,,,,1.9172094909866577,8.190300023468184,8.858973864506705,8.915879378835774,8.133035517847983,1.366439347596046,0.9121966743015747,,,,
6,1,-0.75,-1.25,322.4715576171875,1.101322889328003,0.0,search,False,toaster,"-1.90, 0.98, 0.18",0.08650554522313067,8.951783347636667,False,False,,,,,1.7535173206879655,8.02596779705629,8.850215584711037,8.915879378835774,7.983875865232264,1.3571773278818768,0.8954670118333061,,,,
7,1,-1.0,-1.25,329.58892822265625,1.1400914192199707,0.0,search,False,toaster,"-1.90, 0.98, 0.18",0.08650554522313067,9.74957788494214,False,False,,,,,1.6121270903920957,7.816884785570202,8.841734216454645,8.915879378835774,7.7988068370593435,1.3481717613249113,0.8747097740657976,,,,
8,1,-1.0,-1.0,324.36651611328125,1.3483939170837402,0.0,search,False,toaster,"-1.90, 0.98, 0.18",0.08650554522313067,11.337547805196353,False,False,,,,,1.4033721995214727,7.573944167406058,8.832993365151642,8.915879378835774,7.579531796151246,1.339899421679108,0.8501160092119789,,,,
9,1,-1.0,-0.75,317.371826171875,1.125305414199829,0.0,search,False,toaster,"-1.90, 0.98, 0.18",0.08650554522313067,12.995887667562604,False,False,,,,,1.2103525540946276,7.306896805708746,8.823964228720826,8.915879378835774,7.326603904969315,1.3299838498147287,0.8217477596613713,,,,
10,1,-1.0,-0.5,307.8749694824219,1.1856117248535156,0.0,search,False,toaster,"-1.90, 0.98, 0.18",0.08650554522313067,15.123288802058777,False,False,,,,,1.0418507954678733,7.03496494147208,8.8139331925012,8.915879378835774,7.056448943578161,1.3203735338747018,0.7914473316371385,,,,
11,1,-1.0,-0.25,295.1329650878906,1.1980605125427246,0.0,search,False,toaster,"-1.90, 0.98, 0.18",0.08650554522313067,17.180178957851396,False,False,,,,,0.9115661549392301,6.770592303089657,8.80535517011446,8.915879378835774,6.7724414832345765,1.3121238756207172,0.7595932151472101,,,,
12,1,-1.0,0.0,279.11785888671875,1.5259220600128174,0.0,search,False,toaster,"-1.90, 0.98, 0.18",0.08650554522313067,18.88388623640263,False,False,,,,,0.8375276888821912,6.5202860506418014,8.797810376667783,8.915879378835774,6.460261448970124,1.304002250653374,0.7245792786637831,,,,
13,1,-1.25,0.25,257.9052429199219,1.2261288166046143,0.0,goal_navigation,False,toaster,"-1.90, 0.98, 0.18",0.08650554522313067,18.794425714843776,False,False,,,,,0.5882883358365854,6.291075095742641,8.791257518156417,8.915879378835774,6.097769633804749,1.297775928578168,0.6839224012248795,,,,0.654
