x,y,dist_robot,snd_loglik,snd_post,vis_post,fused,vis_like,observed,mle_class,ev_chair,post_chair,ev_couch,post_couch,ev_toilet,post_toilet,ev_microwave,post_microwave,ev_oven,post_oven,ev_sink,post_sink,ev_refrigerator,post_refrigerator,ev_tv,post_tv,ev_empty_floor,post_empty_floor
-1.75,7.5,2.31742,-0.00928396,0.039517,0.000939521,0.0196514,0.0284264,True,empty floor,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,5.5,0.863248
-2.25,7.75,2.87554,-0.0026941,0.0348381,0.000939521,0.0184514,0.0284264,True,empty floor,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,5.5,0.863248
-1.25,6.75,1.6413,-1.35484,0.0071057,0.00203563,0.018055,0.0615906,True,empty floor,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,2,0.703704
-0.5,7,0.97177,-1.17204e-05,0.0309283,0.000939521,0.0173852,0.0284264,True,empty floor,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,5.5,0.863248
0,6.75,0.413589,-0.0292287,0.0296859,0.000939521,0.0170324,0.0284264,True,empty floor,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,5.5,0.863248
-1,7.25,1.53056,-0.00255528,0.0264531,0.000939521,0.0160783,0.0284264,True,empty floor,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,5.5,0.863248
-1.5,6.75,1.89035,-1.4453,0.00550314,0.00203563,0.0158891,0.0615906,True,empty floor,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,2,0.703704
-1.5,7.5,2.08947,-0.00525098,0.0243483,0.000939521,0.0154254,0.0284264,True,empty floor,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,5.5,0.863248
-1.75,6.75,2.13962,-1.51532,0.00449294,0.00203563,0.0143568,0.0615906,True,empty floor,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,2,0.703704
-2.25,6.75,2.63858,-1.61618,0.00332918,0.00203563,0.0123584,0.0615906,True,empty floor,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,2,0.703704
-1.75,7.75,2.42582,-0.061182,0.0121274,0.000939521,0.0108864,0.0284264,True,empty floor,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,5.5,0.863248
-1.25,7.5,1.86717,-0.0793483,0.0100286,0.000939521,0.00989971,0.0284264,True,empty floor,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,5.5,0.863248
-0.75,7.25,1.30884,-0.119189,0.0066825,0.000939521,0.00808111,0.0284264,True,empty floor,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,5.5,0.863248
-2.25,6.5,2.63589,-2.28608,0.000293276,0.00430235,0.00775245,0.110817,True,tv,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,1,0.37037,1,0.37037
-1.5,7.75,2.20909,-0.19441,0.00449147,0.000939521,0.00662515,0.0284264,True,empty floor,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,5.5,0.863248
-2,6.5,2.38608,-2.30997,0.000260632,0.00368773,0.00626423,0.0949859,True,empty floor,0,0.031746,0,0.031746,0,0.031746,0,0.031746,0,0.031746,0,0.031746,0,0.031746,1,0.31746,1.5,0.460317
-0.25,7,0.751516,-0.252434,0.00191425,0.000939521,0.00432515,0.0284264,True,empty floor,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,5.5,0.863248
-1.25,7.75,2.00012,-0.452884,0.00105103,0.00101781,0.00347192,0.0307953,True,empty floor,0,0.0185185,0,0.0185185,0,0.0185185,0,0.0185185,0,0.0185185,0,0.0185185,0,0.0185185,0,0.0185185,5,0.851852
-1.75,6.5,2.13631,-2.33891,0.000225061,0.00203563,0.00321325,0.0615906,True,empty floor,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,2,0.703704
-1.5,6.5,1.8866,-2.37463,0.000186675,0.00203563,0.00292642,0.0615906,True,empty floor,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,2,0.703704
-1.25,6.5,1.63698,-2.41968,0.000146025,0.00203563,0.00258825,0.0615906,True,empty floor,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,2,0.703704
-2,6.25,2.40919,-2.78232,1.65123e-05,0.00516282,0.00220742,0.13298,True,tv,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1,0.444444,0.5,0.244444
-1,6.5,1.38749,-2.47797,0.00010448,0.00203563,0.00218932,0.0615906,True,empty floor,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,2,0.703704
-0.5,7.25,1.09932,-0.561539,0.000453499,0.000939521,0.00210518,0.0284264,True,empty floor,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,0,0.017094,5.5,0.863248
-0.75,6.5,1.13823,-2.55545,6.47787e-05,0.00203563,0.00172389,0.0615906,True,empty floor,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,2,0.703704
-0.75,7.5,1.4499,-0.764752,0.000225261,0.00101781,0.00160733,0.0307953,True,empty floor,0,0.0185185,0,0.0185185,0,0.0185185,0,0.0185185,0,0.0185185,0,0.0185185,0,0.0185185,0,0.0185185,5,0.851852
-0.5,6.5,0.88939,-2.66075,3.14258e-05,0.00244275,0.00144085,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
-1,7.75,1.80165,-0.901527,0.00014871,0.00101781,0.00130597,0.0307953,True,empty floor,0,0.0185185,0,0.0185185,0,0.0185185,0,0.0185185,0,0.0185185,0,0.0185185,0,0.0185185,0,0.0185185,5,0.851852
-2.25,6.25,2.65684,-2.7407,2.34805e-05,0.00244275,0.00124546,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.25,6.75,0.203705,-2.02725,7.95438e-06,0.00407126,0.00120817,0.123181,True,empty floor,0,0.0740741,0,0.0740741,0,0.0740741,0,0.0740741,0,0.0740741,0,0.0740741,0,0.0740741,0,0.0740741,0.5,0.407407
-0.25,6.5,0.641448,-2.80137,9.63453e-06,0.00305344,0.000997241,0.0923859,True,empty floor,0,0.0555556,0,0.0555556,0,0.0555556,0,0.0555556,0,0.0555556,0,0.0555556,0,0.0555556,0,0.0555556,1,0.555556
-1.75,6.25,2.16209,-2.82596,1.08803e-05,0.00244275,0.000847804,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
-2.25,6,2.70085,-2.92905,3.08621e-06,0.00430235,0.000795268,0.110817,True,tv,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,1,0.37037,1,0.37037
0.25,5.5,1.10485,-2.99573,7.95844e-06,0.00244275,0.000725085,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.25,5.25,1.35334,-2.99573,7.75832e-06,0.00244275,0.000715911,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.25,5.75,0.857235,-2.99573,7.59416e-06,0.00244275,0.000708296,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.25,5,1.6023,-2.99573,7.43756e-06,0.00244275,0.000700955,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.25,4.75,1.85154,-2.99573,7.12249e-06,0.00244275,0.000685947,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.25,4.5,2.10096,-2.99573,6.84416e-06,0.00244275,0.000672411,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
-1.5,6.25,1.91575,-2.87026,6.61637e-06,0.00244275,0.000661127,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.25,4.25,2.35051,-2.99573,6.60578e-06,0.00244275,0.000660598,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.25,4,2.60014,-2.99573,6.403e-06,0.00244275,0.000650379,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0,3.5,3.12041,-2.99573,6.29043e-06,0.00244275,0.000644637,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0,3.25,3.36865,-2.99573,6.28387e-06,0.00244275,0.000644301,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0,3.75,2.87248,-2.99573,6.26205e-06,0.00244275,0.000643181,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0,3,3.61713,-2.99573,6.25556e-06,0.00244275,0.000642847,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.25,3.75,2.84984,-2.99573,6.23011e-06,0.00244275,0.000641538,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0,2.75,3.86581,-2.99573,6.21407e-06,0.00244275,0.000640712,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0,4,2.62494,-2.99573,6.17855e-06,0.00244275,0.000638879,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0,2.5,4.11465,-2.99573,6.165e-06,0.00244275,0.000638177,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0,2.25,4.36362,-2.99573,6.11198e-06,0.00244275,0.000635427,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.25,3.5,3.09958,-2.99573,6.08182e-06,0.00244275,0.000633857,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0,4.25,2.37791,-2.99573,6.00929e-06,0.00244275,0.000630066,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0,1.75,4.86188,-2.99573,6.00269e-06,0.00244275,0.000629721,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.25,3.25,3.34936,-2.99573,5.95372e-06,0.00244275,0.000627146,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
-0.25,1.75,4.88799,-2.99573,5.92045e-06,0.00244275,0.000625392,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
-0.25,2,4.64021,-2.99573,5.88763e-06,0.00244275,0.000623656,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.25,3,3.59918,-2.99573,5.84223e-06,0.00244275,0.000621247,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
-0.25,2.25,4.39269,-2.99573,5.83517e-06,0.00244275,0.000620871,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
-0.25,2.5,4.14547,-2.99573,5.7572e-06,0.00244275,0.00061671,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.25,2.75,3.84902,-2.99573,5.74451e-06,0.00244275,0.000616029,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0,4.5,2.13157,-2.99573,5.70902e-06,0.00244275,0.000614124,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.25,2.5,4.09887,-2.99573,5.65825e-06,0.00244275,0.000611387,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
-0.25,2.75,3.8986,-2.99573,5.64627e-06,0.00244275,0.000610739,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.25,2.25,4.34875,-2.99573,5.58164e-06,0.00244275,0.000607234,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
-0.25,3,3.65215,-2.99573,5.493e-06,0.00244275,0.000602392,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.25,1.75,4.84853,-2.99573,5.45169e-06,0.00244275,0.000600123,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
-0.5,1.75,4.92666,-2.99573,5.25672e-06,0.00244275,0.000589294,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.5,4.5,2.09988,-2.99573,4.52406e-06,0.00244275,0.000546687,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.5,4.25,2.34954,-2.99573,4.52396e-06,0.00244275,0.000546681,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.5,4,2.59926,-2.99573,4.52026e-06,0.00244275,0.000546458,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.5,4.75,1.85031,-2.99573,4.51697e-06,0.00244275,0.000546259,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.5,3.75,2.84904,-2.99573,4.51481e-06,0.00244275,0.000546128,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.5,3.5,3.09885,-2.99573,4.50857e-06,0.00244275,0.000545751,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.5,3.25,3.34868,-2.99573,4.5021e-06,0.00244275,0.000545359,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.5,3,3.59854,-2.99573,4.49566e-06,0.00244275,0.000544969,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.5,5,1.60088,-2.99573,4.49534e-06,0.00244275,0.000544949,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.5,2.75,3.84842,-2.99573,4.48941e-06,0.00244275,0.00054459,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.5,2.5,4.09832,-2.99573,4.48344e-06,0.00244275,0.000544228,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.5,2.25,4.34822,-2.99573,4.47778e-06,0.00244275,0.000543884,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.5,1.75,4.84806,-2.99573,4.46741e-06,0.00244275,0.000543254,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0,5,1.64223,-2.99573,4.45714e-06,0.00244275,0.000542629,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.5,5.25,1.35165,-2.99573,4.44303e-06,0.00244275,0.000541769,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
-0.5,2.75,3.94697,-2.99573,4.40805e-06,0.00244275,0.000539633,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.5,5.5,1.10278,-2.99573,4.32128e-06,0.00244275,0.000534295,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
-0.75,1.75,4.9776,-2.99573,4.2696e-06,0.00244275,0.00053109,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
-0.25,4,2.67298,-2.99573,4.20308e-06,0.00244275,0.000526937,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
-0.5,3,3.70375,-2.99573,4.08718e-06,0.00244275,0.000519621,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.5,5.75,0.854572,-2.99573,4.02585e-06,0.00244275,0.000515708,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
-0.75,2,4.73452,-2.99573,4.02102e-06,0.00244275,0.000515398,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
-0.75,2.25,4.4922,-2.99573,3.74309e-06,0.00244275,0.000497268,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
0.25,6,0.611566,-2.99573,5.38449e-06,0.00203563,0.000497011,0.0615906,True,empty floor,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,2,0.703704
-0.5,3.25,3.46149,-2.99573,3.7165e-06,0.00244275,0.000495498,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
-0.25,3.25,3.40622,-2.99573,5.28586e-06,0.00203563,0.000492438,0.0615906,True,empty floor,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,0,0.037037,2,0.703704
-1.25,6.25,1.67049,-2.91278,3.65212e-06,0.00244275,0.000491187,0.0739087,True,empty floor,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,0,0.0444444,1.5,0.644444
