x,y,dist_robot,snd_loglik,snd_post,vis_post,fused,vis_like,observed,mle_class,vis_phrase_source,ev_tv,post_tv,sim_tv,ev_chair,post_chair,sim_chair,ev_couch,post_couch,sim_couch,ev_toilet,post_toilet,sim_toilet,ev_microwave,post_microwave,sim_microwave,ev_oven,post_oven,sim_oven,ev_sink,post_sink,sim_sink,ev_refrigerator,post_refrigerator,sim_refrigerator,ev_clock,post_clock,sim_clock,ev_empty_floor,post_empty_floor,sim_empty_floor
0.75,4.75,1.44327,-2.99573,0.00351753,0.0044229,0.00583463,0.204903,True,refrigerator,sound_similarity,0,0.05,0.240691,0,0.05,0.118506,0,0.05,0.271224,0,0.05,0.145343,0,0.05,0.1565,0,0.05,0.265081,0,0.05,0.144166,1,0.55,0.233515,0,0.05,0.187891,0,0.05,0
-2,7.5,2.68289,-0.956103,0.00884355,0.00253687,0.0053064,0.117528,True,empty floor,sound_similarity,0,0.0666667,0.240691,0,0.0666667,0.118506,0,0.0666667,0.271224,0,0.0666667,0.145343,0,0.0666667,0.1565,0,0.0666667,0.265081,0,0.0666667,0.144166,0,0.0666667,0.233515,0,0.0666667,0.187891,0.5,0.4,0
-2.25,7.5,2.90024,-1.2607,0.00876598,0.00253687,0.00528308,0.117528,True,empty floor,sound_similarity,0,0.0666667,0.240691,0,0.0666667,0.118506,0,0.0666667,0.271224,0,0.0666667,0.145343,0,0.0666667,0.1565,0,0.0666667,0.265081,0,0.0666667,0.144166,0,0.0666667,0.233515,0,0.0666667,0.187891,0.5,0.4,0
-1.75,7.25,2.34157,-1.20718,0.00875913,0.00253687,0.00528101,0.117528,True,empty floor,sound_similarity,0,0.0666667,0.240691,0,0.0666667,0.118506,0,0.0666667,0.271224,0,0.0666667,0.145343,0,0.0666667,0.1565,0,0.0666667,0.265081,0,0.0666667,0.144166,0,0.0666667,0.233515,0,0.0666667,0.187891,0.5,0.4,0
-1.25,7,1.78311,-1.12159,0.00871375,0.00253687,0.00526731,0.117528,True,empty floor,sound_similarity,0,0.0666667,0.240691,0,0.0666667,0.118506,0,0.0666667,0.271224,0,0.0666667,0.145343,0,0.0666667,0.1565,0,0.0666667,0.265081,0,0.0666667,0.144166,0,0.0666667,0.233515,0,0.0666667,0.187891,0.5,0.4,0
-2.25,7.75,3.02703,-0.777037,0.00867164,0.00253687,0.00525457,0.117528,True,empty floor,sound_similarity,0,0.0666667,0.240691,0,0.0666667,0.118506,0,0.0666667,0.271224,0,0.0666667,0.145343,0,0.0666667,0.1565,0,0.0666667,0.265081,0,0.0666667,0.144166,0,0.0666667,0.233515,0,0.0666667,0.187891,0.5,0.4,0
-1.5,7.25,2.1259,-0.829221,0.00864675,0.00253687,0.00524703,0.117528,True,empty floor,sound_similarity,0,0.0666667,0.240691,0,0.0666667,0.118506,0,0.0666667,0.271224,0,0.0666667,0.145343,0,0.0666667,0.1565,0,0.0666667,0.265081,0,0.0666667,0.144166,0,0.0666667,0.233515,0,0.0666667,0.187891,0.5,0.4,0
-0.75,6.75,1.22516,-0.963885,0.00851404,0.00253687,0.0052066,0.117528,True,empty floor,sound_similarity,0,0.0666667,0.240691,0,0.0666667,0.118506,0,0.0666667,0.271224,0,0.0666667,0.145343,0,0.0666667,0.1565,0,0.0666667,0.265081,0,0.0666667,0.144166,0,0.0666667,0.233515,0,0.0666667,0.187891,0.5,0.4,0
-1.75,7.5,2.47173,-0.64069,0.00830861,0.00253687,0.00514341,0.117528,True,empty floor,sound_similarity,0,0.0666667,0.240691,0,0.0666667,0.118506,0,0.0666667,0.271224,0,0.0666667,0.145343,0,0.0666667,0.1565,0,0.0666667,0.265081,0,0.0666667,0.144166,0,0.0666667,0.233515,0,0.0666667,0.187891,0.5,0.4,0
-2,7.25,2.56347,-1.54989,0.00825146,0.00253687,0.00512569,0.117528,True,empty floor,sound_similarity,0,0.0666667,0.240691,0,0.0666667,0.118506,0,0.0666667,0.271224,0,0.0666667,0.145343,0,0.0666667,0.1565,0,0.0666667,0.265081,0,0.0666667,0.144166,0,0.0666667,0.233515,0,0.0666667,0.187891,0.5,0.4,0
-1.5,7,2.00448,-1.56648,0.00815029,0.00253687,0.00509417,0.117528,True,empty floor,sound_similarity,0,0.0666667,0.240691,0,0.0666667,0.118506,0,0.0666667,0.271224,0,0.0666667,0.145343,0,0.0666667,0.1565,0,0.0666667,0.265081,0,0.0666667,0.144166,0,0.0666667,0.233515,0,0.0666667,0.187891,0.5,0.4,0
0.25,6,0.132557,-2.99573,0.00361063,0.00380531,0.00508592,0.176292,False,tv,sound_similarity,0,0.1,0.240691,0,0.1,0.118506,0,0.1,0.271224,0,0.1,0.145343,0,0.1,0.1565,0,0.1,0.265081,0,0.1,0.144166,0,0.1,0.233515,0,0.1,0.187891,0,0.1,0
-1,7,1.57035,-0.629913,0.008112,0.00253687,0.00508219,0.117528,True,empty floor,sound_similarity,0,0.0666667,0.240691,0,0.0666667,0.118506,0,0.0666667,0.271224,0,0.0666667,0.145343,0,0.0666667,0.1565,0,0.0666667,0.265081,0,0.0666667,0.144166,0,0.0666667,0.233515,0,0.0666667,0.187891,0.5,0.4,0
-1,6.75,1.4455,-1.59594,0.00797328,0.00253687,0.00503855,0.117528,True,empty floor,sound_similarity,0,0.0666667,0.240691,0,0.0666667,0.118506,0,0.0666667,0.271224,0,0.0666667,0.145343,0,0.0666667,0.1565,0,0.0666667,0.265081,0,0.0666667,0.144166,0,0.0666667,0.233515,0,0.0666667,0.187891,0.5,0.4,0
