step,robot_id,robot_x,robot_z,robot_yaw,step_time,listen_s,behavior_flag,is_random,target_object,target_coordinate,target_coord_estimation_error,concentration,sound_active,sound_detected,sound_doa_deg,sound_level_db,n_doa_samples,doa_sigma_eff,gt_distance_from_source,Bayesian_entropy,visual_entropy,sound_entropy,fused_entropy,semantic_entropy,trigger_stat,trigger_V,trigger_O,trigger_A,dist_to_target
0,1,-0.5,-1.75,270.0,1.3379085063934326,0.0,Initialization,False,GarbageCan,"-2.20, 0.15, 2.06",0.26829624855372647,3.8317827303744427,False,False,,,,,4.041754063288401,8.698269093772707,8.814098859695765,8.915879378835774,8.480052520862932,1.3769774471013085,0.9511179055419487,,,,
1,1,-0.5,-1.5,339.66192626953125,1.069690227508545,0.0,search,False,GarbageCan,"-1.89, 0.16, 2.25",0.22523908251338104,4.091547347924651,False,False,,,,,3.809038615046854,8.533654043177215,8.768229452384201,8.915879378835774,8.231913136126774,1.3221552994052512,0.9232867321721987,,,,
2,1,-0.5,-1.25,332.815185546875,1.1401872634887695,0.0,search,False,GarbageCan,"-1.91, 0.15, 2.27",0.24214162009623025,4.132540636661445,False,False,,,,,3.5786553946598167,8.39161654545517,8.736233175130838,8.915879378835774,8.04081551091278,1.2828443927938276,0.9018533303624328,,,,
3,1,-0.75,-1.25,337.5670166015625,1.544281244277954,0.0,search,False,GarbageCan,"-1.90, 0.15, 2.28",0.2532242983244865,4.468929354323557,False,False,,,,,3.4860470693265206,8.258399745237547,8.70762592688111,8.915879378835774,7.865593381519314,1.2499359026437211,0.8822005152055338,,,,
4,1,-1.0,-1.25,341.722900390625,1.3024067878723145,0.0,search,False,GarbageCan,"-2.09, 0.17, 2.03",0.15650265711692593,4.397049088796279,False,False,,,,,3.409292288055138,8.118334605981968,8.685826364610591,8.915879378835774,7.690793560713651,1.2256748068047094,0.8625950659415389,,,,
5,1,-1.0,-1.0,344.93780517578125,1.407538890838623,0.0,search,False,GarbageCan,"-2.07, 0.17, 2.03",0.1365031238400094,4.855859208167834,False,False,,,,,3.1695856461376763,7.995211734262673,8.66958451299685,8.915879378835774,7.542821709997524,1.2041376288081487,0.8459986266640652,,,,
6,1,-1.0,-0.75,343.72503662109375,1.4650442600250244,0.0,search,False,GarbageCan,"-2.08, 0.16, 2.03",0.1465028745498517,5.305327277775551,False,False,,,,,2.931598954668211,7.87570257732714,8.652648072519714,8.915879378835774,7.394065320731389,1.182325594743484,0.8293141939855291,,,,
7,1,-1.0,-0.5,342.3238830566406,1.643810510635376,0.0,search,False,GarbageCan,"-2.06, 0.16, 2.03",0.12650341254208294,5.781908879152004,False,False,,,,,2.695787768690536,7.7521905676046385,8.63844081281076,8.915879378835774,7.247737021838497,1.1602704493485114,0.8129020945531117,,,,
8,1,-1.0,-0.25,334.5463562011719,1.378577470779419,0.0,search,False,GarbageCan,"-1.88, 0.14, 2.22",0.1983500524855256,6.4599045568970865,False,False,,,,,2.462777082204407,7.600866588402287,8.624572417165062,8.915879378835774,7.062579274393421,1.1413765641111795,0.7921349060821015,,,,
9,1,-1.0,0.0,331.98614501953125,1.493727684020996,0.0,search,False,GarbageCan,"-1.89, 0.12, 2.23",0.20565189828126895,6.973211744178028,False,False,,,,,2.2334435787458355,7.402937344938383,8.621570501845808,8.915879378835774,6.884576244620198,1.1279757621027342,0.7721701867078398,,,,
10,1,-1.0,0.25,328.9889221191406,1.5975990295410156,0.0,search,False,GarbageCan,"-1.91, 0.09, 2.24",0.21230320922128512,7.769789169604919,False,False,,,,,2.009046908922427,7.155425594939755,8.615801751943886,8.915879378835774,6.691184825889785,1.1136337582760065,0.7504795143116341,,,,
11,1,-1.0,0.5,324.5332336425781,1.4288928508758545,0.0,search,False,GarbageCan,"-1.96, 0.05, 2.25",0.22258160374228972,8.60554201773711,False,False,,,,,1.7914432017400141,6.852079166183473,8.6082652753241,8.915879378835774,6.3835616292000275,1.1011875135079414,0.7159766701592127,,,,
12,1,-1.5,2.0,272.8623962402344,1.3992385864257812,0.0,goal_navigation,False,GarbageCan,"-2.00, 0.08, 2.24",0.22122964888381016,9.932770534291944,False,False,,,,,0.4344695542652694,6.509859481666309,8.597944704481257,8.915879378835774,5.884648348621033,1.0903011637824067,0.6600188381406125,,,,0.555
