x,y,dist_robot,olf_post,vis_post,fused,vis_like,observed,mle_class,ev_person,post_person,ev_couch,post_couch,ev_toilet,post_toilet,ev_microwave,post_microwave,ev_oven,post_oven,ev_sink,post_sink,ev_refrigerator,post_refrigerator,ev_clock,post_clock,ev_empty_floor,post_empty_floor
-0.5,3.25,0.44626,0.00236407,0.00291909,0.00291909,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0,6.5,3.61981,0.00236407,0.00291909,0.00291909,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0,6.75,3.8693,0.00236407,0.00291909,0.00291909,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-0.5,3.75,0.90059,0.00236407,0.00291909,0.00291909,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0,7,4.11885,0.00236407,0.00291909,0.00291909,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.75,6,3.45939,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1,6,3.20363,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.25,6,3.27205,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.5,6,3.35773,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-0.75,6,3.1536,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-2.25,1.75,2.31078,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-2,6,3.57567,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-2.25,6,3.7052,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
2,5.75,3.63363,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
1.75,5.75,3.48516,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
1.5,5.75,3.34879,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
1.25,5.75,3.22605,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0.5,5.75,2.95577,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-0.5,6,3.12285,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0.5,6,3.19844,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-0.25,6,3.11193,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.5,6.25,3.59066,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
1,6.25,3.58293,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0.75,6.25,3.50434,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0.5,6.25,3.44216,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0.25,6.25,3.39728,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0,6.25,3.37039,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-0.25,6.25,3.36193,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-0.5,6.25,3.37204,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-0.75,6.25,3.40054,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1,6.25,3.44699,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.25,6.25,3.51066,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.75,6.25,3.6859,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0,6,3.12107,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-2,6.25,3.79525,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-2.25,6.25,3.91752,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
2,6,3.83364,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
1.75,6,3.69321,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
1.5,6,3.56481,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
1.25,6,3.44977,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
1,6,3.34947,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0.75,6,3.26527,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0,5.75,2.87187,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0.25,6,3.15009,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0.25,5.75,2.90338,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-0.5,5.75,2.8738,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-0.25,5.75,2.86194,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
1,5.25,2.66712,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0.5,5.25,2.4748,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0.25,5.25,2.41199,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0,5.25,2.37397,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-0.25,5.25,2.36194,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-0.5,5.25,2.3763,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-0.75,5.25,2.41658,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1,5.25,2.48151,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.5,5.25,2.67749,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.75,5.25,2.80393,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-2.25,5.25,3.10211,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
1,5,2.44849,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0.75,5,2.33198,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0.5,5,2.23745,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0.25,5,2.16777,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0,5,2.12539,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-0.25,5,2.11194,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-0.5,5,2.12799,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-0.75,5,2.17288,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1,5,2.24487,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.25,5,2.34147,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.5,5,2.45978,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.75,5,2.59684,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-2.25,5,2.91627,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0.75,5.25,2.56059,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
1.25,5.25,2.79204,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
1.5,6.25,3.78501,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
1.5,5.25,2.933,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-0.75,5.75,2.90719,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1,5.75,2.96139,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.25,5.75,3.03527,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.5,5.75,3.12744,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.75,5.75,3.23635,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-2,5.75,3.36035,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-2.25,5.75,3.49786,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
1.75,5.5,3.28297,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
1.5,5.5,3.13782,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
1.25,5.5,3.00649,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
1,5.5,2.89085,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0.75,5.5,2.79286,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0.5,5.5,2.71442,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0.25,5.5,2.65728,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0,5.5,2.62282,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-0.25,5.5,2.61194,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-0.5,5.5,2.62493,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-0.75,5.5,2.66145,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1,5.5,2.72054,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.25,5.5,2.80078,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.5,5.5,2.90042,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.75,5.5,3.01753,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-2.25,5.5,3.29645,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
1.25,6.25,3.67687,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.75,6.5,3.91527,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
1.75,6.25,3.90618,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
0.75,7.25,4.47261,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.25,7.5,4.72145,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.5,7.5,4.78122,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-1.75,7.5,4.85316,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-2,7.5,4.93672,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
-2.25,7.5,5.03132,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
2,7.25,4.90296,0.00236407,0.00224545,0.00224545,0.0104989,True,empty floor,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,0,0.00854701,12,0.931624
