x,y,dist_robot,olf_post,vis_post,fused,vis_like,observed,mle_class,ev_person,post_person,ev_couch,post_couch,ev_toilet,post_toilet,ev_microwave,post_microwave,ev_oven,post_oven,ev_sink,post_sink,ev_refrigerator,post_refrigerator,ev_clock,post_clock,ev_empty_floor,post_empty_floor
0.75,5.75,2.83416,0.00236407,0.00337569,0.00337569,0.019498,True,empty floor,0,0.015873,0,0.015873,0,0.015873,0,0.015873,0,0.015873,0,0.015873,0,0.015873,0,0.015873,6,0.873016
-0.75,3.25,0.47555,0.00236407,0.00337569,0.00337569,0.019498,True,empty floor,0,0.015873,0,0.015873,0,0.015873,0,0.015873,0,0.015873,0,0.015873,0,0.015873,0,0.015873,6,0.873016
-0.5,3.25,0.246246,0.00236407,0.00337569,0.00337569,0.019498,True,empty floor,0,0.015873,0,0.015873,0,0.015873,0,0.015873,0,0.015873,0,0.015873,0,0.015873,0,0.015873,6,0.873016
-2.25,6,3.48548,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1,6,2.97002,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.25,6,3.03916,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.5,6,3.12682,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.75,6,3.23149,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-2,6,3.35157,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-0.75,6,2.9207,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-2.25,1.75,2.38528,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
2,5.75,3.49355,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-0.25,6,2.88521,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1.75,5.75,3.33473,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1.5,5.75,3.18762,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1.25,5.75,3.05392,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0.5,5.75,2.75191,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0.25,5.75,2.69045,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0,5.75,2.65123,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-0.5,6,2.89223,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0.5,6,2.99214,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0,6,2.89982,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.25,6.25,3.27741,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1.25,6.25,3.49447,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1,6.25,3.39144,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0.75,6.25,3.30414,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0.5,6.25,3.23386,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0.25,6.25,3.18173,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0,6.25,3.14863,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-0.25,6.25,3.13519,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-0.5,6.25,3.14164,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-0.75,6.25,3.16787,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1,6.25,3.2134,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.5,6.25,3.35886,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0.25,6,2.93572,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.75,6.25,3.45651,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-2,6.25,3.56903,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-2.25,6.25,3.69506,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
2,6,3.68577,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1.75,6,3.53559,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1.5,6,3.39719,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1.25,6,3.27206,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1,6,3.16179,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0.75,6,3.06797,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-0.5,5.75,2.64292,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-0.25,5.75,2.63525,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1,5.75,2.72783,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-0.75,5.75,2.67405,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1.75,6.25,3.74237,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0.25,5.25,2.20309,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0,5.25,2.15502,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-0.25,5.25,2.13533,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-0.5,5.25,2.1448,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-0.75,5.25,2.18304,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1,5.25,2.24859,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.5,5.25,2.45198,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.75,5.25,2.58413,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-2.25,5.25,2.89547,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1,5,2.2863,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0.75,5,2.15468,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0.5,5,2.04528,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0.25,5,1.96181,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0,5,1.90767,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-0.25,5,1.88539,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-0.5,5,1.8961,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-0.75,5,1.93926,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1,5,2.01277,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.25,5,2.11347,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.5,5,2.23769,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.75,5,2.38176,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-2.25,5,2.71639,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1,4.75,2.085,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0.5,5.25,2.27774,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0.75,5.25,2.37647,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1,5.25,2.49642,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0.5,5.5,2.51357,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.25,5.75,2.80296,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.5,5.75,2.89777,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.75,5.75,3.01041,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-2,5.75,3.13896,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-2.25,5.75,3.28156,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1.75,5.5,3.14094,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1.5,5.5,2.98429,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1.25,5.5,2.84104,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1,5.5,2.71331,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0.75,5.5,2.60337,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0.25,5.5,2.44613,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1.25,5.25,2.63469,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0,5.5,2.40293,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-0.25,5.5,2.38528,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-0.5,5.5,2.39376,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-0.75,5.5,2.42809,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1,5.5,2.48719,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.25,5.5,2.56936,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.5,5.5,2.67248,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.75,5.5,2.79422,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-2.25,5.5,3.08442,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1.5,5.25,2.78856,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1.5,6.25,3.6119,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-2,6.5,3.7905,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
2,6.25,3.88456,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
0.5,7.25,4.21042,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.5,7.5,4.54771,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-1.75,7.5,4.6203,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-2,7.5,4.70507,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
-2.25,7.5,4.80137,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
2,7.25,4.72859,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1.75,7.25,4.61249,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1.5,7.25,4.50728,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
1.25,7.25,4.41374,0.00236407,0.00236298,0.00236298,0.0136486,True,empty floor,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,0,0.0111111,9,0.911111
