step,robot_id,robot_x,robot_z,robot_yaw,step_time,listen_s,behavior_flag,is_random,target_object,target_coordinate,target_coord_estimation_error,concentration,sound_active,sound_detected,sound_doa_deg,sound_level_db,n_doa_samples,doa_sigma_eff,gt_distance_from_source,Bayesian_entropy,visual_entropy,sound_entropy,fused_entropy,semantic_entropy,trigger_stat,trigger_V,trigger_O,trigger_A,dist_to_target
0,0,2.0,0.0,270.0,2.0817630290985107,0.0,Initialization,False,Fridge,"-1.92, 1.36, 1.45",0.5791588483310296,3.6026781206975986,False,False,,,,,4.425977111266441,8.658543225772341,8.769654734208315,8.915879378835774,8.435785075922688,1.3298049303456505,0.946152893897071,,,,
1,0,2.0,0.25,287.0205383300781,1.1643903255462646,0.0,search,False,GarbageCan,"-2.01, 0.20, 2.18",0.16927115496800277,3.4780393073708096,False,False,,,,,4.317090762569649,8.539023935985579,8.716545375037967,8.915879378835774,8.272931049445614,1.2758175364115152,0.9278872781840937,,,,
2,0,2.0,0.5,292.73138427734375,1.2639992237091064,0.0,search,False,Fridge,"-1.88, 1.33, 1.06",0.9704772866398031,3.701943365304853,False,False,,,,,4.220221785057503,8.454906355221752,8.67466655829973,8.915879378835774,8.15387691077771,1.2344719140408456,0.9145342331720098,,,,
3,0,2.0,0.75,274.56805419921875,1.500075340270996,0.0,search,False,Fridge,"-1.88, 1.33, 1.06",0.9704772866398031,3.8664133786187387,False,False,,,,,4.136214595240882,8.37165182817932,8.641255480084887,8.915879378835774,8.03604171784237,1.2007118417302665,0.901317904425453,,,,
4,0,2.0,1.0,270.8859558105469,1.3964598178863525,0.0,search,False,GarbageCan,"-2.09, 0.18, 2.08",0.16459931423492863,3.7903574176813843,False,False,,,,,4.065866505518036,8.270853323945257,8.61222581501347,8.915879378835774,7.89922724387584,1.173471328084223,0.8859728702282323,,,,
5,0,2.0,1.25,281.4714660644531,1.444934368133545,0.0,search,False,GarbageCan,"-2.11, 0.18, 2.07",0.1811986274804414,3.959258269143609,False,False,,,,,4.009896470422048,8.13597842951291,8.585876187970541,8.915879378835774,7.729906706071759,1.15173894746251,0.8669819742537973,,,,
6,0,2.0,1.5,277.895751953125,1.7113275527954102,0.0,search,False,GarbageCan,"-2.09, 0.18, 2.05",0.1579019401699623,3.821759101542053,False,False,,,,,3.9689128191877625,7.990576388737801,8.561245587511134,8.915879378835774,7.548013298695026,1.1330479858893219,0.8465809123228222,,,,
7,0,2.0,1.75,274.1950988769531,1.57136869430542,0.0,search,False,GarbageCan,"-2.09, 0.18, 2.05",0.1579019401699623,3.9933194956975866,False,False,,,,,3.943382840800866,7.823770057245392,8.539457259757931,8.915879378835774,7.339862974820571,1.1141535786588432,0.8232348894539444,,,,
8,0,2.0,2.0,270.7004089355469,1.5910685062408447,0.0,search,False,GarbageCan,"-1.94, 0.16, 2.26",0.23108994346423337,3.872722010071274,False,False,,,,,3.933607439988447,7.659339595378151,8.520746246918119,8.915879378835774,7.130105732458506,1.0959559446524003,0.7997086355142624,,,,
9,0,1.75,2.0,274.0303955078125,1.658233880996704,0.0,search,False,GarbageCan,"-1.94, 0.16, 2.26",0.23108994346423337,4.168580732821095,False,False,,,,,3.683614695888357,7.494467535914463,8.502416196524752,8.915879378835774,6.907877684826474,1.0809236598266998,0.7747836630926357,,,,
10,0,1.5,2.0,274.322265625,1.9257996082305908,0.0,search,False,GarbageCan,"-1.94, 0.16, 2.26",0.23108994346423337,4.368674312294236,False,False,,,,,3.433623008368404,7.333193919187373,8.487358579701436,8.915879378835774,6.692238755174174,1.0667713024312864,0.7505977224254508,,,,
11,0,1.25,2.0,274.6595764160156,1.8020448684692383,0.0,search,False,GarbageCan,"-1.90, 0.15, 2.27",0.24331579223210836,4.932672615917177,False,False,,,,,3.1836326263294112,7.184467438759034,8.472531989657659,8.915879378835774,6.480463696926713,1.0503437397524928,0.7268451513946934,,,,
12,0,1.0,2.0,275.319091796875,1.7622246742248535,0.0,search,False,GarbageCan,"-1.88, 0.15, 2.25",0.22738217796956098,5.358404846830394,False,False,,,,,2.933643883510969,7.045776394788792,8.460237527595215,8.915879378835774,6.275194804157588,1.0323317231078595,0.7038223082126304,,,,
13,0,-1.5,2.0,304.3803405761719,1.966949224472046,0.0,goal_navigation,False,GarbageCan,"-1.88, 0.13, 2.26",0.23711310670346997,5.76119688721604,False,False,,,,,0.4344695542652694,6.914303742710669,8.44502776587236,8.915879378835774,6.046656567900348,1.0131984121848323,0.6781895885955687,,,,0.46
