step,robot_id,robot_x,robot_z,robot_yaw,step_time,listen_s,behavior_flag,is_random,target_object,target_coordinate,target_coord_estimation_error,concentration,sound_active,sound_detected,sound_doa_deg,sound_level_db,n_doa_samples,doa_sigma_eff,gt_distance_from_source,Bayesian_entropy,visual_entropy,sound_entropy,fused_entropy,semantic_entropy,trigger_stat,trigger_V,trigger_O,trigger_A,dist_to_target
0,0,2.0,0.5,270.0,1.4203991889953613,0.0,Initialization,False,GarbageCan,"-2.10, 0.18, 2.11",0.18515624541739825,3.5737268176318384,False,False,,,,,4.220221785057503,8.679935820219132,8.896092670300614,8.915879378835774,8.617906737609314,1.4507102088588641,0.9665795567026425,,,,
1,0,2.0,0.75,288.35107421875,1.2767157554626465,0.0,search,False,GarbageCan,"-2.09, 0.18, 2.09",0.16796697520345746,3.478312592630245,False,False,,,,,4.136214595240882,8.556604443327611,8.88552269544529,8.915879378835774,8.472010395812042,1.4503087164775472,0.9502159053343214,,,,
2,0,2.0,1.0,284.9226989746094,1.3708176612854004,0.0,search,False,GarbageCan,"-2.08, 0.18, 2.07",0.15212815091537174,3.579109949556188,False,False,,,,,4.065866505518036,8.45072735284618,8.873805152343841,8.915879378835774,8.344053623319544,1.4426183470926917,0.9358643459361271,,,,
3,0,2.0,1.25,281.3639221191406,1.5551345348358154,0.0,search,False,GarbageCan,"-2.10, 0.18, 2.07",0.1714728933899095,3.863335617154916,False,False,,,,,4.009896470422048,8.342310475589578,8.863576260059332,8.915879378835774,8.21792974285913,1.433490434247703,0.9217183626739709,,,,
4,0,2.0,1.5,277.9147644042969,1.4255666732788086,0.0,search,False,GarbageCan,"-2.08, 0.18, 2.05",0.14799673400501057,3.7482056000571697,False,False,,,,,3.9689128191877625,8.223616514246476,8.852299213549326,8.915879378835774,8.075417115232312,1.4239761142838057,0.9057342267776162,,,,
5,0,2.0,1.75,274.2053527832031,1.5305628776550293,0.0,search,False,GarbageCan,"-2.08, 0.18, 2.05",0.14799673400501057,3.935087955918685,False,False,,,,,3.943382840800866,8.09524128264546,8.843078937320243,8.915879378835774,7.927464157853205,1.4160275757987928,0.8891399065661614,,,,
6,0,2.0,2.0,270.7021179199219,1.8238551616668701,0.0,search,False,GarbageCan,"-2.09, 0.18, 2.04",0.15688547478032575,3.8941187701261577,False,False,,,,,3.933607439988447,7.944872005394668,8.834280292070094,8.915879378835774,7.755281828124553,1.4080343327040616,0.8698280336243434,,,,
7,0,1.75,2.0,270.5968017578125,1.5763018131256104,0.0,search,False,GarbageCan,"-2.07, 0.18, 2.03",0.1365031238400094,4.218265190207615,False,False,,,,,3.683614695888357,7.775726100124302,8.826414615007534,8.915879378835774,7.564087321195222,1.3994621568476313,0.8483837656160544,,,,
8,0,1.5,2.0,270.4814758300781,1.7500512599945068,0.0,search,False,GarbageCan,"-2.08, 0.17, 2.03",0.1465028745498517,4.476823180363413,False,False,,,,,3.433623008368404,7.595261037139026,8.819413131137882,8.915879378835774,7.358619266804219,1.3938426769891135,0.8253385845788662,,,,
9,0,1.25,2.0,270.51617431640625,1.6869919300079346,0.0,search,False,GarbageCan,"-2.06, 0.17, 2.03",0.12650341254208294,4.767726448928512,False,False,,,,,3.1836326263294112,7.42533324073369,8.813179216401686,8.915879378835774,7.174336372659855,1.3887589296365355,0.8046695191603941,,,,
10,0,1.0,2.0,270.56170654296875,1.946106195449829,0.0,search,False,GarbageCan,"-2.08, 0.16, 2.03",0.1465028745498517,5.18050846257992,False,False,,,,,2.933643883510969,7.255965412506116,8.806162252378916,8.915879378835774,6.99358966470065,1.3830144317349342,0.7843970703890193,,,,
11,0,0.75,2.0,270.60736083984375,1.7845230102539062,0.0,search,False,GarbageCan,"-2.06, 0.16, 2.03",0.12650341254208294,5.799142954968035,False,False,,,,,2.683657238004424,7.082149497265027,8.798770378660985,8.915879378835774,6.802611663864175,1.3763833917681048,0.7629770855819331,,,,
12,0,0.5,2.0,270.6714172363281,1.784388542175293,0.0,search,False,GarbageCan,"-1.88, 0.14, 2.26",0.23711310670346997,6.348584226349593,False,False,,,,,2.4336733361167737,6.911116111031336,8.790330760379259,8.915879378835774,6.597779876094427,1.3674998071400017,0.7400032678499469,,,,
13,0,0.25,2.0,276.95941162109375,1.9132003784179688,0.0,search,False,GarbageCan,"-1.89, 0.12, 2.24",0.2154360085479668,7.06714305209278,False,False,,,,,2.183693120096769,6.7424311002597515,8.782254407835627,8.915879378835774,6.393149821554376,1.3595778392999034,0.7170520764031676,,,,
14,0,-1.5,2.0,300.34326171875,1.7324557304382324,0.0,goal_navigation,False,GarbageCan,"-1.91, 0.09, 2.24",0.21230320922128512,7.930766824814325,False,False,,,,,0.4344695542652694,6.573591826451439,8.77440780173439,8.915879378835774,6.198851685341217,1.3510293576424477,0.6952597070857476,,,,0.475
