step,robot_id,robot_x,robot_z,robot_yaw,step_time,listen_s,behavior_flag,is_random,target_object,target_coordinate,target_coord_estimation_error,concentration,sound_active,sound_detected,sound_doa_deg,sound_level_db,n_doa_samples,doa_sigma_eff,gt_distance_from_source,Bayesian_entropy,visual_entropy,sound_entropy,fused_entropy,semantic_entropy,trigger_stat,trigger_V,trigger_O,trigger_A,dist_to_target
0,1,1.5,-1.5,270.0,1.130711317062378,0.0,Initialization,False,oven,"-0.40, 0.35, -2.68",3.1550247567564154,4.1322288836711065,False,False,,,,,3.70636565445567,8.722073279198005,8.904496319601517,8.915879378835774,8.682702559702143,1.3862212810417907,0.9738470195450223,,,,
1,1,1.5,-1.25,304.6409606933594,0.8382179737091064,0.0,search,False,refrigerator,"-1.80, 1.38, 1.03",0.896398426522166,4.424818421203795,False,False,,,,,3.603143924316965,8.579037063982323,8.893557197162387,8.915879378835774,8.525225812474465,1.3836626513608785,0.9561845164383191,,,,
2,1,1.25,-1.25,308.7780456542969,0.881450891494751,0.0,search,False,refrigerator,"-1.98, 1.37, 1.11",0.9879596223432511,4.476859713783051,False,False,,,,,3.3736889158554084,8.443624908385909,8.885546292582937,8.915879378835774,8.386034851498817,1.3823677344779857,0.9405729367991805,,,,
3,1,1.0,-1.25,309.0194091796875,1.1592211723327637,0.0,search,False,refrigerator,"-1.98, 1.37, 1.11",0.9879596223432511,4.77556236229645,False,False,,,,,3.1473651937118805,8.308102560491957,8.876874786738558,8.915879378835774,8.248728957997692,1.3769999179730106,0.925172785264262,,,,
4,1,0.75,-1.25,311.33807373046875,1.0063090324401855,0.0,search,False,refrigerator,"-1.97, 1.33, 1.11",0.9864577968244176,5.193630498735087,False,False,,,,,2.9248997289159173,8.173551336386325,8.86855910634518,8.915879378835774,8.116393844981367,1.3711746578582378,0.9103301536635635,,,,
5,1,0.5,-1.25,314.037109375,1.0629796981811523,0.0,search,False,refrigerator,"-1.97, 1.33, 1.11",0.9864577968244176,5.951056033154005,False,False,,,,,2.707243835681557,8.027437497749332,8.860030167009029,8.915879378835774,7.977834095066763,1.3626584810667872,0.8947893703008464,,,,
6,1,0.25,-1.25,317.15869140625,1.1962001323699951,0.0,search,False,toaster,"-1.83, 0.98, 0.09",0.04412116461392726,6.108300406017901,False,False,,,,,2.4956562157995985,7.856861090830753,8.851812059209717,8.915879378835774,7.810147123350653,1.3560519034251157,0.8759816941770352,,,,
7,1,0.0,-1.25,306.9183654785156,1.228346586227417,0.0,search,False,toaster,"-1.83, 0.98, 0.09",0.04412116461392726,6.727522750408244,False,False,,,,,2.2918182103043327,7.6513891717956195,8.842877191758058,8.915879378835774,7.629104843518967,1.348166271318583,0.8556760942312307,,,,
8,1,-0.25,-1.25,310.88775634765625,1.2467827796936035,0.0,search,False,toaster,"-1.83, 0.98, 0.09",0.04412116461392726,7.546071346770828,False,False,,,,,2.0979898643000965,7.420014395707673,8.83470087852444,8.915879378835774,7.444227621505032,1.3392923739771565,0.8349403693342801,,,,
9,1,-0.5,-1.25,315.61163330078125,1.2626149654388428,0.0,search,False,toaster,"-1.83, 0.98, 0.09",0.04412116461392726,8.144648649041057,False,False,,,,,1.9172094909866577,7.16090436698779,8.825413163634943,8.915879378835774,7.243769182817266,1.3293086728932708,0.8124570639674972,,,,
10,1,-0.75,-1.25,321.2419128417969,1.292724847793579,0.0,search,False,toaster,"-1.83, 0.98, 0.09",0.04412116461392726,8.90291461606097,False,False,,,,,1.7535173206879655,6.875421883459156,8.815901360819709,8.915879378835774,6.991599787470669,1.3199457405396093,0.7841738868817699,,,,
11,1,-1.0,-1.25,327.922119140625,1.6851799488067627,0.0,search,False,toaster,"-1.89, 0.98, 0.17",0.07278727839993555,9.615600264756925,False,False,,,,,1.6121270903920957,6.572341631700989,8.806486096505859,8.915879378835774,6.676599354045228,1.3106960008296178,0.7488436160199659,,,,
12,1,-1.0,-1.0,322.7118835449219,1.387977123260498,0.0,search,False,toaster,"-1.82, 0.98, 0.12",0.015537685786249101,11.15923146920952,False,False,,,,,1.4033721995214727,6.29605542908996,8.801038447153719,8.915879378835774,6.331293881078492,1.3038044534236128,0.7101143490240023,,,,
13,1,-1.25,0.25,261.46923828125,1.44484543800354,0.0,goal_navigation,False,toaster,"-1.82, 0.98, 0.12",0.015537685786249101,12.87251288220106,False,False,,,,,0.5882883358365854,6.030432025887557,8.79599069763791,8.915879378835774,5.923785080472303,1.2984532734267111,0.6644083919006344,,,,0.585
