step,robot_id,robot_x,robot_z,robot_yaw,step_time,listen_s,behavior_flag,is_random,target_object,target_coordinate,target_coord_estimation_error,concentration,sound_active,sound_detected,sound_doa_deg,sound_level_db,n_doa_samples,doa_sigma_eff,gt_distance_from_source,Bayesian_entropy,visual_entropy,sound_entropy,fused_entropy,semantic_entropy,trigger_stat,trigger_V,trigger_O,trigger_A,dist_to_target
0,0,-2.5,1.75,270.0,2.9760191440582275,2.0,Initialization,False,GarbageCan,"0.20, 0.17, 4.05",0.9647293052208128,5.368412484340881,True,True,231.64047023151875,75.80178139469486,20.0,12.5,2.8831169775508165,8.512976542250694,8.627954620827689,6.199897003295042,5.891761403239647,1.4824731596964218,0.6818974978984358,,,,
1,0,-0.5,3.75,133.0585174560547,0.8035171031951904,0.0,goal_navigation,False,GarbageCan,"0.11, 0.14, 3.18",0.10286309094268016,5.785481451211657,False,False,,,,,0.8530138584282136,8.461512221202803,8.61851048281104,6.199897003295042,5.7791484307632865,1.4780376954639876,0.6688639585361135,,,,0.835
