step,robot_id,robot_x,robot_z,robot_yaw,step_time,listen_s,behavior_flag,is_random,target_object,target_coordinate,target_coord_estimation_error,concentration,sound_active,sound_detected,sound_doa_deg,sound_level_db,n_doa_samples,doa_sigma_eff,gt_distance_from_source,Bayesian_entropy,visual_entropy,sound_entropy,fused_entropy,semantic_entropy,trigger_stat,trigger_V,trigger_O,trigger_A,dist_to_target
0,1,1.0,-1.5,270.0,1.1137807369232178,0.0,Initialization,False,oven,"-0.70, 0.40, -2.67",3.02191299025741,4.761601530393098,False,False,,,,,3.265028007196167,8.738697520783457,8.90437191338617,8.915879378835774,8.697003261782974,1.3881959531470172,0.9754509782206834,,,,
1,1,1.0,-1.25,307.1846923828125,0.907583475112915,0.0,search,False,refrigerator,"-1.79, 0.92, 0.67",0.5372571385052234,4.7137419006207235,False,False,,,,,3.1473651937118805,8.60272659787267,8.893428224881376,8.915879378835774,8.540451402579603,1.3857929743691066,0.9578922100328825,,,,
2,1,0.75,-1.25,309.69903564453125,0.8991756439208984,0.0,search,False,refrigerator,"-1.90, 1.34, 0.95",0.8192817072169982,5.249055362300873,False,False,,,,,2.9248997289159173,8.495602593970105,8.883783883669857,8.915879378835774,8.421653855171416,1.3794133658448287,0.944567944151697,,,,
3,1,0.5,-1.25,314.39434814453125,0.9255948066711426,0.0,search,False,refrigerator,"-1.90, 1.34, 0.95",0.8192817072169982,5.659135164190125,False,False,,,,,2.707243835681557,8.386812875100874,8.874535932136736,8.915879378835774,8.305325163916219,1.3735684583162284,0.9315205837834831,,,,
4,1,0.25,-1.25,317.423095703125,1.0336267948150635,0.0,search,False,toaster,"-1.90, 0.98, 0.17",0.08162853889299396,6.172371147493303,False,False,,,,,2.4956562157995985,8.270892926621865,8.865383124156622,8.915879378835774,8.180947052731831,1.3672145829801536,0.9175704050182082,,,,
5,1,0.0,-1.25,319.1849060058594,1.0601186752319336,0.0,search,False,toaster,"-1.89, 0.98, 0.17",0.07278727839993555,6.8756009584388496,False,False,,,,,2.2918182103043327,8.144245792698525,8.85568225989074,8.915879378835774,8.047278398508036,1.358513338468007,0.9025782041881819,,,,
6,1,-0.25,-1.25,323.1300964355469,1.0951030254364014,0.0,search,False,toaster,"-1.91, 0.97, 0.20",0.10624698491900168,7.599528531186093,False,False,,,,,2.0979898643000965,7.989473068114133,8.847559672584937,8.915879378835774,7.8925071375049365,1.35105745759694,0.8852191468897521,,,,
7,1,-0.5,-1.25,327.52880859375,1.3663623332977295,0.0,search,False,toaster,"-1.91, 0.97, 0.20",0.10624698491900168,8.103278382483635,False,False,,,,,1.9172094909866577,7.803714762267111,8.84005169520305,8.915879378835774,7.720891812674773,1.3441326371554516,0.865970868897394,,,,
8,1,-0.75,-1.25,331.5570373535156,1.1323697566986084,0.0,search,False,toaster,"-1.88, 0.97, 0.20",0.08480996645190156,8.763910301541136,False,False,,,,,1.7535173206879655,7.581897081465662,8.833157438493762,8.915879378835774,7.522297409633335,1.337049186447437,0.8436966327168491,,,,
9,1,-1.0,-1.25,337.6348876953125,1.1632153987884521,0.0,search,False,toaster,"-1.88, 0.97, 0.20",0.08480996645190156,9.60437140662274,False,False,,,,,1.6121270903920957,7.3249063084562955,8.824862239931331,8.915879378835774,7.293726098732728,1.328673481549071,0.818060203466451,,,,
10,1,-1.0,-1.0,334.6833190917969,1.1931872367858887,0.0,search,False,toaster,"-1.88, 0.97, 0.20",0.08480996645190156,11.162284882352525,False,False,,,,,1.4033721995214727,7.088481124969464,8.815232235007656,8.915879378835774,7.07569749694069,1.3191906981045065,0.7936062385205381,,,,
11,1,-1.0,-0.75,330.9111633300781,1.1873090267181396,0.0,search,False,toaster,"-1.88, 0.97, 0.20",0.08480996645190156,13.014945737562279,False,False,,,,,1.2103525540946276,6.8604351386107405,8.806266352879963,8.915879378835774,6.8475044152571485,1.3106681182452724,0.7680122312456955,,,,
12,1,-1.0,-0.5,325.97222900390625,1.2731773853302002,0.0,search,False,toaster,"-1.88, 0.97, 0.20",0.08480996645190156,15.046546208161057,False,False,,,,,1.0418507954678733,6.6508608796722894,8.797349129813643,8.915879378835774,6.632674756639139,1.301747316914347,0.743917057961054,,,,
13,1,-1.0,-0.25,319.3474426269531,1.3004722595214844,0.0,search,False,toaster,"-1.88, 0.97, 0.20",0.08480996645190156,17.285022437445594,False,False,,,,,0.9115661549392301,6.432443786996546,8.789391966875494,8.915879378835774,6.38897698886215,1.293776479857198,0.71658405384309,,,,
14,1,-1.25,0.75,261.5730285644531,1.2796738147735596,0.0,goal_navigation,False,toaster,"-1.88, 0.97, 0.20",0.08480996645190156,18.821453642703396,False,False,,,,,0.8438499367237536,6.21528222232499,8.782312707457711,8.915879378835774,6.087312890377564,1.2876137040452766,0.6827495787827088,,,,0.836
