step,robot_id,robot_x,robot_z,robot_yaw,step_time,listen_s,behavior_flag,is_random,target_object,target_coordinate,target_coord_estimation_error,concentration,sound_active,sound_detected,sound_doa_deg,sound_level_db,n_doa_samples,doa_sigma_eff,gt_distance_from_source,Bayesian_entropy,visual_entropy,sound_entropy,fused_entropy,semantic_entropy,trigger_stat,trigger_V,trigger_O,trigger_A,dist_to_target
0,0,1.0,2.0,270.0,1.1137807369232178,0.0,Initialization,False,oven,"-0.70, 0.40, -2.67",3.02191299025741,4.721237376422752,False,False,,,,,3.387093848001041,8.738697520783457,8.90437191338617,8.915879378835774,8.697003261782974,1.3881959531470172,0.9754509782206834,,,,
1,0,1.25,2.0,202.6634063720703,0.907583475112915,0.0,search,False,refrigerator,"-1.79, 0.92, 0.67",0.5372571385052234,4.2762962726001925,False,False,,,,,3.598371016660611,8.60272659787267,8.893428224881376,8.915879378835774,8.540451402579603,1.3857929743691066,0.9578922100328825,,,,
2,0,1.0,2.0,244.5126953125,0.8991756439208984,0.0,search,False,refrigerator,"-1.90, 1.34, 0.95",0.8192817072169982,4.514635708828281,False,False,,,,,3.387093848001041,8.495602593970105,8.883783883669857,8.915879378835774,8.421653855171416,1.3794133658448287,0.944567944151697,,,,
3,0,0.75,2.0,248.38522338867188,0.9255948066711426,0.0,search,False,refrigerator,"-1.90, 1.34, 0.95",0.8192817072169982,4.837689244325422,False,False,,,,,3.181436074603713,8.386812875100874,8.874535932136736,8.915879378835774,8.305325163916219,1.3735684583162284,0.9315205837834831,,,,
4,0,0.5,2.0,246.37060546875,1.0336267948150635,0.0,search,False,toaster,"-1.90, 0.98, 0.17",0.08162853889299396,5.174998429732621,False,False,,,,,2.982560352853445,8.270892926621865,8.865383124156622,8.915879378835774,8.180947052731831,1.3672145829801536,0.9175704050182082,,,,
5,0,0.25,2.0,229.5968017578125,1.0601186752319336,0.0,search,False,toaster,"-1.89, 0.98, 0.17",0.07278727839993555,5.412222480122663,False,False,,,,,2.79191637053058,8.144245792698525,8.85568225989074,8.915879378835774,8.047278398508036,1.358513338468007,0.9025782041881819,,,,
6,0,0.0,2.0,225.92404174804688,1.0951030254364014,0.0,search,False,toaster,"-1.91, 0.97, 0.20",0.10624698491900168,6.025873774669609,False,False,,,,,2.611307676559779,7.989473068114133,8.847559672584937,8.915879378835774,7.8925071375049365,1.35105745759694,0.8852191468897521,,,,
7,0,-0.25,2.0,222.6829376220703,1.3663623332977295,0.0,search,False,toaster,"-1.91, 0.97, 0.20",0.10624698491900168,6.3626143345618456,False,False,,,,,2.4429610195996605,7.803714762267111,8.84005169520305,8.915879378835774,7.720891812674773,1.3441326371554516,0.865970868897394,,,,
8,0,-0.5,2.0,218.07276916503906,1.1323697566986084,0.0,search,False,toaster,"-1.88, 0.97, 0.20",0.08480996645190156,6.739381209749155,False,False,,,,,2.2895827796580748,7.581897081465662,8.833157438493762,8.915879378835774,7.522297409633335,1.337049186447437,0.8436966327168491,,,,
9,0,-0.75,2.0,212.11968994140625,1.1632153987884521,0.0,search,False,toaster,"-1.88, 0.97, 0.20",0.08480996645190156,7.328315903922834,False,False,,,,,2.154372313814439,7.3249063084562955,8.824862239931331,8.915879378835774,7.293726098732728,1.328673481549071,0.818060203466451,,,,
10,0,-1.0,2.0,206.05349731445312,1.1931872367858887,0.0,search,False,toaster,"-1.88, 0.97, 0.20",0.08480996645190156,7.5220593863121925,False,False,,,,,2.0409436121935265,7.088481124969464,8.815232235007656,8.915879378835774,7.07569749694069,1.3191906981045065,0.7936062385205381,,,,
11,0,-1.25,2.0,199.2900390625,1.1873090267181396,0.0,search,False,toaster,"-1.88, 0.97, 0.20",0.08480996645190156,8.139860686166859,False,False,,,,,1.9530953867583998,6.8604351386107405,8.806266352879963,8.915879378835774,6.8475044152571485,1.3106681182452724,0.7680122312456955,,,,
12,0,-1.25,1.75,202.11936950683594,1.2731773853302002,0.0,search,False,toaster,"-1.88, 0.97, 0.20",0.08480996645190156,9.015492152268664,False,False,,,,,1.715832688511118,6.6508608796722894,8.797349129813643,8.915879378835774,6.632674756639139,1.301747316914347,0.743917057961054,,,,
13,0,-1.25,1.5,205.8555450439453,1.3004722595214844,0.0,search,False,toaster,"-1.88, 0.97, 0.20",0.08480996645190156,10.638227394784955,False,False,,,,,1.4827616262061947,6.432443786996546,8.789391966875494,8.915879378835774,6.38897698886215,1.293776479857198,0.71658405384309,,,,
14,0,-1.25,0.25,265.46221923828125,1.2796738147735596,0.0,goal_navigation,False,toaster,"-1.88, 0.97, 0.20",0.08480996645190156,12.434335446339334,False,False,,,,,0.5882883358365854,6.21528222232499,8.782312707457711,8.915879378835774,6.087312890377564,1.2876137040452766,0.6827495787827088,,,,0.632
