x,y,dist_robot,snd_loglik,snd_post,vis_post,fused,vis_like,observed,mle_class,ev_person,post_person,ev_chair,post_chair,ev_couch,post_couch,ev_toilet,post_toilet,ev_microwave,post_microwave,ev_oven,post_oven,ev_sink,post_sink,ev_refrigerator,post_refrigerator,ev_tv,post_tv,ev_empty_floor,post_empty_floor
-1,5.75,1.3393,-0.0246173,0.0408783,0.00191023,0.0121471,0.0137147,True,empty floor,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,12,0.930769
-1.25,5.25,1.56585,-1.83288,0.0112485,0.00354758,0.0118336,0.0254701,True,empty floor,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,6,0.871429
-0.25,5.75,0.632847,-0.680044,0.0226727,0.00248331,0.0117603,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-1.25,5.75,1.5837,-0.0824961,0.0308598,0.00191023,0.0105541,0.0137147,True,empty floor,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,12,0.930769
0,5.5,0.308975,-0.108078,0.0178513,0.00248331,0.0104353,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-0.5,5.5,0.805778,-0.534969,0.0161428,0.00248331,0.00992335,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-1.75,5.25,2.06293,-1.61052,0.0143776,0.00248331,0.00936507,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-1.5,5.75,1.82962,-0.146149,0.0242844,0.00191023,0.00936244,0.0137147,True,empty floor,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,12,0.930769
-1.5,5.25,1.81419,-1.70678,0.0138961,0.00248331,0.00920692,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-1.75,5,2.1012,-2.42383,0.00643926,0.00354758,0.00895341,0.0254701,True,empty floor,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,6,0.871429
-1.75,5.5,2.05458,-0.77156,0.0219561,0.00191023,0.00890231,0.0137147,True,empty floor,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,12,0.930769
-2.25,5.25,2.56115,-1.47449,0.0129243,0.00248331,0.00887915,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
0.25,2.75,2.69429,-2.99573,0.000656793,0.0105921,0.00853756,0.0596504,True,empty floor,1,0.22,0,0.02,0,0.02,0,0.02,0,0.02,0,0.02,0,0.02,0,0.02,0,0.02,3,0.62
-1.75,5.75,2.07652,-0.206612,0.0198361,0.00191023,0.00846161,0.0137147,True,empty floor,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,12,0.930769
-2.25,4.75,2.64637,-2.67409,0.00509736,0.00354758,0.00796605,0.0254701,True,empty floor,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,6,0.871429
-2.25,5.5,2.55443,-0.804015,0.016096,0.00191023,0.00762227,0.0137147,True,empty floor,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,12,0.930769
-0.5,2.25,3.29335,-2.99573,0.00245637,0.0047008,0.00732753,0.0384565,True,empty floor,0,0.00909091,0,0.00909091,0,0.00909091,0,0.00909091,1,0.1,0,0.00909091,0,0.00909091,0,0.00909091,0,0.00909091,9,0.827273
-2.25,5.75,2.57211,-0.310066,0.0144644,0.00191023,0.00722561,0.0137147,True,empty floor,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,12,0.930769
-2.25,5,2.59208,-2.17203,0.00844144,0.00248331,0.0071759,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-1,5.25,1.31813,-2.00277,0.00644985,0.00248331,0.00627254,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-1.5,6,1.88763,-0.00821125,0.0105973,0.00191023,0.00618474,0.0137147,True,empty floor,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,12,0.930769
-1.25,6,1.65038,-0.0634816,0.0105486,0.00191023,0.00617052,0.0137147,True,empty floor,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,12,0.930769
-1.75,6,2.12781,-0.00120344,0.0102772,0.00191023,0.00609064,0.0137147,True,empty floor,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,12,0.930769
-1,6,1.41751,-0.216875,0.00971881,0.00191023,0.00592286,0.0137147,True,empty floor,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,12,0.930769
-0.25,5.5,0.556661,-0.385801,0.00558092,0.00248331,0.00583474,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
0.25,5.5,0.0778435,-2.6506,0.00222688,0.00354758,0.00526525,0.0254701,True,empty floor,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,0,0.0142857,6,0.871429
-0.75,6,1.19161,-0.573315,0.00757682,0.00191023,0.0052296,0.0137147,True,empty floor,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,12,0.930769
-1.5,5,1.85759,-2.57076,0.00448038,0.00248331,0.00522788,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-2,4.75,2.406,-2.76802,0.0040414,0.00248331,0.00496518,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-2.25,4.5,2.72261,-2.90172,0.00307881,0.00248331,0.00433371,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-1.75,4.75,2.16782,-2.8522,0.00280806,0.00248331,0.00413878,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-0.5,6,0.97751,-1.3387,0.00420432,0.00191023,0.00389559,0.0137147,True,empty floor,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,12,0.930769
-1.25,5,1.61594,-2.72167,0.00245898,0.00248331,0.00387299,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-0.75,5.25,1.07148,-2.23631,0.00233932,0.00248331,0.00377758,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-2,4.5,2.48962,-2.94187,0.00218415,0.00248331,0.00365014,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-2.25,4.25,2.81904,-2.9723,0.00185325,0.00248331,0.00336229,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
0.25,5.75,0.31094,-2.99573,0.0018372,0.00248331,0.0033477,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-1.5,4.75,1.93262,-2.91926,0.00168678,0.00248331,0.00320773,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
0,6,0.633809,-2.99102,0.00242477,0.00191023,0.00295842,0.0137147,True,empty floor,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,12,0.930769
-1.75,4.5,2.26027,-2.96943,0.001409,0.00248331,0.00293173,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
0.25,2.25,3.19421,-2.99573,0.000634506,0.00369349,0.00292613,0.0302159,True,empty floor,0,0.00714286,0,0.00714286,0,0.00714286,0,0.00714286,1,0.0785714,0,0.00714286,0,0.00714286,0,0.00714286,0,0.00714286,12,0.864286
-2,4.25,2.59472,-2.98461,0.00126167,0.00248331,0.00277422,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
0,2.25,3.20817,-2.99573,0.00116004,0.00258544,0.00276955,0.0211511,True,empty floor,0,0.005,0,0.005,0,0.005,0,0.005,1,0.055,0,0.005,0,0.005,0,0.005,0,0.005,18,0.905
0,5.25,0.360336,-2.99382,0.00207028,0.00191023,0.00273363,0.0137147,True,empty floor,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,12,0.930769
-2.25,4,2.93366,-2.9902,0.00116827,0.00248331,0.00266957,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-1,5,1.37726,-2.85692,0.00111893,0.00248331,0.00261259,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-2,1.75,4.35332,-2.99573,0.00286262,0.00155207,0.00261174,0.0111432,True,empty floor,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,15,0.94375
-0.25,5,0.709665,-2.99554,0.00186707,0.00191023,0.00259601,0.0137147,True,empty floor,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,12,0.930769
-1,3.5,2.34053,-2.99573,0.0028207,0.00155207,0.00259255,0.0111432,True,empty floor,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,15,0.94375
-1.75,2.25,3.79713,-2.99573,0.0027575,0.00155207,0.00256334,0.0111432,True,empty floor,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,15,0.94375
-1.5,1.75,4.11066,-2.99573,0.00375876,0.001307,0.00252021,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-1.25,2,3.77806,-2.99573,0.00373483,0.001307,0.00251218,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-0.75,4,1.78744,-2.99573,0.00262866,0.00155207,0.00250274,0.0111432,True,empty floor,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,15,0.94375
-1.25,1.75,4.00726,-2.99573,0.0037044,0.001307,0.00250192,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-1.5,2.75,3.24192,-2.99573,0.0026253,0.00155207,0.00250114,0.0111432,True,empty floor,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,15,0.94375
-1.25,2.25,3.55167,-2.99573,0.00370194,0.001307,0.00250109,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
0.5,2.75,2.70089,-2.99573,0.000272645,0.00481458,0.00250032,0.0271138,True,empty floor,1,0.1,0,0.00909091,0,0.00909091,0,0.00909091,0,0.00909091,0,0.00909091,0,0.00909091,0,0.00909091,0,0.00909091,9,0.827273
-0.25,6,0.784933,-2.56233,0.00171658,0.00191023,0.00248919,0.0137147,True,empty floor,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,12,0.930769
-1.5,2,3.88757,-2.99573,0.0036253,0.001307,0.00247507,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-1,2.5,3.21957,-2.99573,0.00361499,0.001307,0.00247155,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-1,2.75,2.9927,-2.99573,0.00361308,0.001307,0.00247089,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-1,2.25,3.44963,-2.99573,0.00355194,0.001307,0.0024499,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-1,3,2.76981,-2.99573,0.00350721,0.001307,0.00243442,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-2,2,4.14331,-2.99573,0.00247121,0.00155207,0.00242663,0.0111432,True,empty floor,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,15,0.94375
-1.25,3.25,2.68829,-2.99573,0.00245451,0.00155207,0.00241842,0.0111432,True,empty floor,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,15,0.94375
-1,2,3.6823,-2.99573,0.00345242,0.001307,0.00241533,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-1.75,1.75,4.22634,-2.99573,0.00344108,0.001307,0.00241136,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-0.75,3,2.66129,-2.99573,0.00343314,0.001307,0.00240858,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-1.25,4.75,1.70165,-2.96395,0.000942372,0.00248331,0.00239762,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-1.5,2.25,3.66794,-2.99573,0.00339561,0.001307,0.00239538,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-0.75,3.5,2.21104,-2.99573,0.00339552,0.001307,0.00239535,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-1,4,1.94534,-2.99573,0.00156862,0.00191023,0.00237949,0.0137147,True,empty floor,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,12,0.930769
-1.25,2.75,3.10976,-2.99573,0.00333566,0.001307,0.00237414,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-1,1.75,3.91711,-2.99573,0.00333511,0.001307,0.00237394,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-0.75,2.75,2.89255,-2.99573,0.00333379,0.001307,0.00237347,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-0.25,5.25,0.586726,-2.87324,0.000917717,0.00248331,0.00236604,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-0.5,4.5,1.23967,-2.99573,0.0023407,0.00155207,0.00236168,0.0111432,True,empty floor,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,15,0.94375
-1.75,2.5,3.5894,-2.99573,0.00231703,0.00155207,0.00234971,0.0111432,True,empty floor,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,15,0.94375
-1,3.25,2.55195,-2.99573,0.00325331,0.001307,0.00234465,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-0.5,3.75,1.87481,-2.99573,0.00324364,0.001307,0.00234116,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-0.5,4,1.65243,-2.99573,0.00321069,0.001307,0.00232924,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-0.75,2.5,3.12669,-2.99573,0.00320674,0.001307,0.00232781,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-1.5,4.5,2.03578,-2.98541,0.000887577,0.00248331,0.00232687,0.0178291,True,empty floor,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,9,0.91
-0.5,3.5,2.1034,-2.99573,0.00315996,0.001307,0.00231076,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-1,3.75,2.13746,-2.99573,0.00222653,0.00155207,0.00230337,0.0111432,True,empty floor,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,15,0.94375
-1.75,2,4.00968,-2.99573,0.00313919,0.001307,0.00230316,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-0.75,3.75,1.99482,-2.99573,0.00313396,0.001307,0.00230124,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-2.25,1.75,4.49063,-2.99573,0.00221856,0.00155207,0.00229924,0.0111432,True,empty floor,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,15,0.94375
-0.5,4.75,1.06179,-2.99565,0.00145613,0.00191023,0.00229258,0.0137147,True,empty floor,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,0,0.00769231,12,0.930769
-0.75,2.25,3.36312,-2.99573,0.00307057,0.001307,0.00227785,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-1.5,2.5,3.45245,-2.99573,0.00305984,0.001307,0.00227386,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-0.5,3.25,2.33638,-2.99573,0.00302706,0.001307,0.00226165,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-1.5,3,3.03738,-2.99573,0.0021248,0.00155207,0.00225013,0.0111432,True,empty floor,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,15,0.94375
-1.25,3,2.8959,-2.99573,0.00295753,0.001307,0.00223552,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-0.5,4.25,1.43915,-2.99573,0.00294822,0.001307,0.002232,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-0.75,2,3.60138,-2.99573,0.00293495,0.001307,0.00222697,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
-2.25,6.25,2.67806,-0.0131736,0.00507508,0.000993322,0.00222561,0.00713163,True,empty floor,0,0.004,0,0.004,0,0.004,0,0.004,0,0.004,0,0.004,0,0.004,0,0.004,0,0.004,24,0.964
-2,2.25,3.93797,-2.99573,0.00205373,0.00155207,0.00221218,0.0111432,True,empty floor,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,0,0.00625,15,0.94375
-0.25,4.5,1.09425,-2.99573,0.00289526,0.001307,0.00221186,0.00938373,True,empty floor,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,0,0.00526316,18,0.952632
